UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,與顧客聯絡方式,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,買A商品,過往滿意程度
U20510,48,管理,研究所,否,否,是,未知,18,jul,1,-1,未知,0,3
U19725,46,家管,高中,否,否,是,未知,18,jul,2,-1,未知,0,3
U27898,53,服務業,大學,否,是,否,未知,18,jul,2,-1,未知,0,3
U36766,56,科技,大學,否,否,否,未知,18,jul,1,-1,未知,1,3
U2955,33,服務業,大學,否,否,是,未知,18,jul,1,-1,未知,0,3
U9300,27,服務業,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U37324,32,服務業,大學,否,是,否,未知,18,jul,1,-1,未知,1,3
U37888,33,服務業,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U15229,45,管理,研究所,否,是,是,未知,18,jul,1,-1,未知,0,3
U43585,56,藍領,高中,是,否,否,未知,18,jul,3,-1,未知,0,3
U21105,41,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U12363,35,失業,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U38277,30,服務業,高中,否,是,否,未知,18,jul,1,-1,未知,1,3
U4950,30,管理,研究所,否,否,是,未知,18,jul,1,-1,未知,1,3
U23795,46,SOHO,大學,否,否,是,未知,18,jul,2,-1,未知,0,3
U476,48,科技,大學,否,否,否,未知,18,jul,2,-1,未知,0,3
U3458,34,服務業,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U11484,34,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U17507,28,老闆,大學,否,否,是,未知,18,jul,2,-1,未知,0,3
U36841,54,藍領,大學,否,是,否,未知,18,jul,2,-1,未知,0,3
U37069,50,科技,大學,否,否,否,未知,17,jul,4,-1,未知,0,3
U14677,60,退休,大學,否,否,否,未知,17,jul,2,-1,未知,0,3
U23252,27,服務業,大學,否,是,否,未知,17,jul,5,-1,未知,1,3
U29109,29,服務業,大學,否,否,否,未知,17,jul,4,-1,未知,0,3
U3753,40,管理,研究所,否,是,否,未知,17,jul,2,-1,未知,0,3
U5172,54,SOHO,研究所,否,是,否,未知,17,jul,3,-1,未知,0,3
U39171,53,老闆,高中,否,是,否,未知,17,jul,6,-1,未知,0,3
U33729,30,管理,研究所,否,是,否,未知,17,jul,1,-1,未知,0,3
U15616,54,管理,研究所,否,是,否,未知,17,jul,1,-1,未知,0,3
U41061,59,藍領,高中,否,是,否,未知,17,jul,11,-1,未知,0,3
U6947,29,科技,研究所,否,是,否,未知,17,jul,4,-1,未知,0,3
U2317,34,管理,研究所,否,否,是,未知,17,jul,3,-1,未知,0,3
U6363,36,老闆,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U823,56,管理,研究所,否,否,是,未知,17,jul,2,-1,未知,0,3
U37195,40,藍領,大學,否,是,是,未知,17,jul,2,-1,未知,0,3
U11919,40,SOHO,研究所,否,是,否,未知,17,jul,1,-1,未知,0,3
U32483,40,管理,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U15560,26,學生,研究所,是,否,是,未知,17,jul,2,-1,未知,0,3
U2153,31,管理,研究所,否,是,否,未知,17,jul,5,-1,未知,1,3
U32971,56,家管,高中,否,否,否,未知,17,jul,6,-1,未知,0,3
U15142,42,藍領,高中,否,是,否,未知,17,jul,2,-1,未知,1,3
U30474,50,科技,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U34372,45,服務業,大學,否,否,是,未知,17,jul,3,-1,未知,0,3
U18466,26,老闆,大學,否,否,是,未知,17,jul,2,-1,未知,0,3
U22825,45,藍領,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U10867,42,SOHO,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U22915,31,管理,研究所,否,是,否,未知,17,jul,1,-1,未知,0,3
U517,41,科技,大學,否,是,是,未知,17,jul,8,-1,未知,0,3
U1123,34,失業,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U28793,34,藍領,大學,否,否,否,未知,18,jul,3,-1,未知,0,3
U45006,40,科技,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U3668,45,管理,大學,否,否,否,未知,17,jul,3,-1,未知,0,3
U23013,36,藍領,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U25687,41,管理,研究所,否,是,否,未知,17,jul,7,-1,未知,0,3
U11495,29,科技,研究所,否,是,否,未知,17,jul,2,-1,未知,0,3
U22746,55,家管,高中,否,是,否,未知,17,jul,2,-1,未知,1,3
U44992,52,家管,高中,否,否,否,未知,17,jul,3,-1,未知,0,3
U12800,47,老闆,大學,否,否,是,未知,17,jul,1,-1,未知,0,3
U40095,57,管理,研究所,否,否,否,未知,17,jul,2,-1,未知,0,3
U39590,31,服務業,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U43652,28,科技,研究所,否,是,否,未知,17,jul,1,-1,未知,0,3
U8520,44,藍領,大學,否,否,是,未知,17,jul,4,-1,未知,1,3
U42908,34,服務業,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U6774,37,管理,研究所,是,否,否,未知,17,jul,2,-1,未知,0,3
U7507,34,藍領,高中,否,是,否,未知,17,jul,6,-1,未知,0,3
U402,41,管理,研究所,否,是,否,未知,17,jul,17,-1,未知,0,3
U39687,56,退休,大學,否,否,是,未知,17,jul,1,-1,未知,0,3
U3913,29,失業,大學,否,是,否,未知,17,jul,1,-1,未知,0,3
U1222,35,老闆,大學,否,是,否,未知,17,jul,8,-1,未知,0,3
U8045,49,家管,高中,否,是,否,未知,17,jul,1,-1,未知,0,3
U28812,47,科技,大學,否,是,否,未知,17,jul,1,-1,未知,0,3
U9586,27,藍領,高中以下,否,是,否,未知,17,jul,1,-1,未知,0,3
U43582,27,學生,大學,否,是,否,未知,17,jul,2,-1,未知,0,3
U22295,38,服務業,高中,是,是,否,未知,17,jul,7,-1,未知,0,3
U12166,29,服務業,大學,否,否,否,未知,17,jul,3,-1,未知,0,3
U4611,43,老闆,大學,否,是,否,未知,17,jul,3,-1,未知,0,3
U35156,30,藍領,高中,否,是,是,未知,17,jul,10,-1,未知,0,3
U12981,45,管理,研究所,否,否,否,未知,17,jul,5,-1,未知,0,3
U44483,27,藍領,大學,否,是,否,未知,17,jul,6,-1,未知,0,3
U39468,58,科技,研究所,否,是,否,未知,17,jul,5,-1,未知,0,3
U10589,35,家管,研究所,否,是,是,未知,17,jul,3,-1,未知,0,3
U4423,59,藍領,大學,否,否,否,未知,18,jul,1,-1,未知,0,3
U23479,59,科技,研究所,否,否,否,未知,18,jul,5,-1,未知,0,3
U8057,43,管理,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U21571,49,管理,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U18706,50,管理,研究所,是,否,是,未知,18,jul,1,-1,未知,0,3
U13235,26,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U26885,51,家管,大學,否,否,否,未知,18,jul,4,-1,未知,1,3
U11937,53,科技,大學,否,否,是,未知,18,jul,4,-1,未知,0,3
U34695,33,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U40679,46,老闆,大學,否,是,是,未知,18,jul,1,-1,未知,0,3
U25453,40,科技,大學,否,是,是,未知,18,jul,2,-1,未知,0,3
U44010,54,管理,研究所,否,否,是,未知,18,jul,3,-1,未知,0,3
U42968,36,SOHO,研究所,否,是,是,未知,18,jul,4,-1,未知,0,3
U8123,45,服務業,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U19687,31,管理,研究所,否,是,是,未知,18,jul,1,-1,未知,0,3
U26628,30,科技,大學,否,是,否,未知,18,jul,3,-1,未知,0,3
U18049,32,藍領,大學,否,否,是,未知,18,jul,1,-1,未知,0,3
U15252,46,SOHO,高中,否,是,否,未知,18,jul,4,-1,未知,0,3
U40673,25,管理,研究所,否,否,是,未知,18,jul,1,-1,未知,0,3
U3998,37,家管,大學,是,否,是,未知,18,jul,1,-1,未知,0,3
U15618,27,老闆,大學,否,是,否,未知,18,jul,2,-1,未知,0,3
U2437,30,老闆,大學,否,是,否,未知,18,jul,2,-1,未知,1,3
U19467,30,管理,研究所,否,是,是,未知,18,jul,1,-1,未知,0,3
U32806,31,老闆,大學,否,否,否,未知,18,jul,1,-1,未知,1,3
U42308,53,管理,高中,否,是,是,未知,18,jul,1,-1,未知,0,3
U15043,39,藍領,大學,否,是,否,未知,18,jul,2,-1,未知,0,3
U15590,36,家管,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U17793,32,管理,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U16632,33,管理,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U13006,31,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U38897,48,家管,高中,否,否,是,未知,18,jul,2,-1,未知,0,3
U8576,48,科技,大學,否,是,是,未知,18,jul,1,-1,未知,0,3
U34817,32,科技,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U41040,26,藍領,高中,否,是,否,未知,18,jul,2,-1,未知,0,3
U30035,53,老闆,大學,否,否,是,未知,18,jul,7,-1,未知,0,3
U20788,29,SOHO,研究所,否,是,否,未知,18,jul,4,-1,未知,0,3
U3957,33,科技,研究所,否,是,否,未知,18,jul,3,-1,未知,1,3
U2950,41,管理,研究所,否,否,是,未知,18,jul,7,-1,未知,0,3
U43995,34,工程,高中,否,是,否,未知,18,jul,11,-1,未知,0,3
U32136,35,服務業,大學,否,是,否,未知,18,jul,9,-1,未知,0,3
U6546,59,退休,研究所,否,否,是,未知,18,jul,7,-1,未知,0,3
U10871,49,藍領,高中,否,是,是,未知,18,jul,2,-1,未知,0,3
U3232,38,老闆,大學,是,否,是,未知,18,jul,2,-1,未知,0,3
U11594,47,藍領,高中,否,是,否,未知,18,jul,2,-1,未知,0,3
U3276,57,管理,研究所,是,是,否,未知,18,jul,6,-1,未知,0,3
U16680,26,科技,大學,是,否,是,未知,18,jul,2,-1,未知,0,3
U15938,30,科技,大學,否,是,否,未知,18,jul,5,-1,未知,0,3
U15415,37,管理,研究所,否,是,否,未知,18,jul,3,-1,未知,0,3
U1396,44,管理,研究所,否,是,是,未知,18,jul,3,-1,未知,0,3
U36543,39,管理,高中,否,是,是,未知,18,jul,3,-1,未知,0,3
U24390,49,老闆,高中,否,是,否,未知,18,jul,5,-1,未知,0,3
U17868,28,服務業,大學,否,否,否,未知,18,jul,3,-1,未知,0,3
U31605,60,退休,高中,否,否,是,未知,18,jul,2,-1,未知,0,3
U17791,53,藍領,高中,否,否,否,未知,18,jul,7,-1,未知,0,3
U7516,32,管理,研究所,否,是,是,未知,18,jul,3,-1,未知,0,3
U7703,28,管理,研究所,否,是,是,未知,18,jul,2,-1,未知,0,3
U35628,34,管理,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U33450,28,老闆,高中以下,否,是,否,未知,18,jul,2,-1,未知,1,3
U5736,30,管理,研究所,否,否,否,未知,18,jul,2,-1,未知,0,3
U40886,57,藍領,高中,否,否,是,未知,18,jul,7,-1,未知,0,3
U16919,51,管理,研究所,否,否,否,未知,18,jul,2,-1,未知,0,3
U4102,36,科技,大學,否,否,否,未知,18,jul,1,-1,未知,0,3
U36167,34,老闆,大學,否,否,否,未知,18,jul,1,-1,未知,1,3
U31221,43,工程,大學,否,是,否,未知,18,jul,3,-1,未知,1,3
U11434,48,科技,研究所,否,是,否,未知,18,jul,5,-1,未知,0,3
U29280,51,服務業,大學,否,否,否,未知,18,jul,3,-1,未知,0,3
U27325,52,失業,研究所,否,否,是,未知,18,jul,1,-1,未知,0,3
U4757,43,管理,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U13158,51,工程,研究所,否,是,否,未知,18,jul,3,-1,未知,0,3
U20894,33,藍領,大學,否,是,否,未知,18,jul,2,-1,未知,1,3
U18519,30,工程,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U1639,44,管理,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U15603,29,SOHO,研究所,否,否,否,未知,18,jul,3,-1,未知,0,3
U15545,38,服務業,高中以下,否,是,否,未知,18,jul,2,-1,未知,0,3
U17670,47,管理,研究所,否,否,是,未知,18,jul,1,-1,未知,0,3
U34707,29,科技,大學,是,是,否,未知,18,jul,1,-1,未知,0,3
U20200,29,工程,高中,否,是,否,未知,18,jul,1,-1,未知,0,3
U21953,30,服務業,大學,是,是,否,未知,18,jul,1,-1,未知,1,3
U1569,29,工程,大學,是,是,否,未知,18,jul,3,-1,未知,0,3
U36043,31,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U17581,57,科技,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U8897,26,藍領,大學,否,是,是,未知,18,jul,1,-1,未知,0,3
U16947,30,服務業,大學,否,否,是,未知,18,jul,10,-1,未知,0,3
U43899,31,科技,大學,是,是,否,未知,18,jul,2,-1,未知,1,3
U42184,40,服務業,大學,否,否,是,未知,18,jul,1,-1,未知,0,3
U34446,34,科技,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U23535,45,老闆,大學,否,否,是,未知,18,jul,3,-1,未知,0,3
U34141,29,藍領,大學,是,是,否,未知,18,jul,1,-1,未知,0,3
U20805,25,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U25399,29,服務業,大學,是,否,否,未知,18,jul,1,-1,未知,0,3
U15700,31,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U17415,35,科技,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U19283,33,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,1,3
U680,34,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U23136,47,老闆,大學,否,否,是,未知,18,jul,3,-1,未知,0,3
U18548,59,退休,大學,是,否,是,未知,18,jul,1,-1,未知,0,3
U13988,31,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U3886,43,科技,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U45060,50,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U8960,30,服務業,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U40326,30,管理,研究所,否,是,是,未知,18,jul,1,-1,未知,0,3
U45013,33,管理,研究所,否,否,是,未知,18,jul,2,-1,未知,0,3
U22640,34,藍領,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U25969,33,科技,研究所,否,否,否,未知,18,jul,1,-1,未知,0,3
U22651,34,管理,研究所,否,否,是,未知,18,jul,1,-1,未知,0,3
U37374,39,老闆,高中以下,否,是,否,未知,18,jul,1,-1,未知,0,3
U28911,31,老闆,大學,是,否,是,未知,18,jul,3,-1,未知,0,3
U9585,27,SOHO,研究所,是,否,是,未知,18,jul,1,-1,未知,0,3
U26740,41,藍領,高中,否,是,否,未知,18,jul,3,-1,未知,1,3
U35160,57,退休,高中,否,是,是,未知,18,jul,1,-1,未知,0,3
U41414,28,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U4791,32,SOHO,高中,否,是,否,未知,18,jul,1,-1,未知,1,3
U21656,32,科技,大學,否,否,是,未知,18,jul,2,-1,未知,0,3
U33705,33,管理,大學,否,是,是,未知,18,jul,1,-1,未知,0,3
U40750,28,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U9103,28,管理,大學,否,是,是,未知,18,jul,2,-1,未知,0,3
U37690,27,老闆,大學,否,是,否,未知,18,jul,1,-1,未知,0,3
U22660,58,服務業,大學,否,否,否,未知,18,jul,3,-1,未知,0,3
U16523,34,管理,研究所,否,是,否,未知,18,jul,2,-1,未知,0,3
U18713,39,老闆,大學,否,否,是,未知,18,jul,1,-1,未知,0,3
U4340,27,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U24261,31,管理,研究所,否,是,是,未知,18,jul,3,-1,未知,0,3
U36077,46,老闆,高中,否,否,是,未知,18,jul,4,-1,未知,0,3
U22372,36,管理,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U2526,26,科技,研究所,否,是,否,未知,18,jul,1,-1,未知,0,3
U28966,29,老闆,大學,否,否,否,未知,18,jul,1,-1,未知,0,3
U28478,51,藍領,大學,否,否,是,未知,18,jul,1,-1,未知,0,3
U371,30,藍領,大學,否,是,否,未知,18,jul,1,-1,未知,1,3
U28147,54,科技,大學,否,否,是,未知,21,jul,1,-1,未知,1,3
U6475,52,家管,高中,否,是,否,未知,17,jul,1,-1,未知,1,3
U980,44,服務業,大學,否,否,否,未知,21,jul,2,-1,未知,0,3
U27300,46,管理,研究所,否,是,否,未知,21,jul,4,-1,未知,0,3
U4778,57,科技,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U12629,32,老闆,大學,否,否,是,未知,22,jul,2,-1,未知,0,3
U8811,28,管理,研究所,否,是,否,未知,22,jul,2,-1,未知,0,3
U30215,27,服務業,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U4881,32,管理,研究所,否,否,否,未知,22,jul,17,-1,未知,0,3
U29847,36,SOHO,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U36968,31,藍領,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U12572,29,科技,高中以下,否,否,是,未知,22,jul,6,-1,未知,0,3
U33589,41,管理,高中以下,否,是,否,未知,22,jul,1,-1,未知,1,3
U2243,35,藍領,大學,否,否,是,未知,22,jul,2,-1,未知,0,3
U8410,41,老闆,大學,否,是,否,未知,22,jul,12,-1,未知,0,3
U37646,58,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U1404,43,科技,高中,否,是,否,未知,22,jul,1,-1,未知,0,3
U37865,27,藍領,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U42771,33,管理,研究所,否,是,是,未知,22,jul,1,-1,未知,0,3
U2769,32,服務業,研究所,否,是,是,未知,22,jul,3,-1,未知,0,3
U21187,52,科技,大學,否,否,否,未知,22,jul,3,-1,未知,0,3
U19789,43,管理,研究所,否,是,否,未知,22,jul,3,-1,未知,0,3
U26993,52,藍領,大學,否,否,是,未知,22,jul,3,-1,未知,0,3
U28331,59,家管,高中,否,否,是,未知,22,jul,2,-1,未知,0,3
U21288,50,老闆,大學,否,否,否,未知,22,jul,3,-1,未知,0,3
U39039,30,服務業,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U25599,26,藍領,高中,否,是,否,未知,22,jul,3,-1,未知,0,3
U25631,34,科技,大學,否,否,否,未知,22,jul,2,-1,未知,0,3
U1263,26,科技,大學,否,是,是,未知,22,jul,1,-1,未知,0,3
U28160,30,工程,研究所,否,否,是,未知,22,jul,1,-1,未知,0,3
U37618,30,管理,研究所,否,是,否,未知,22,jul,9,-1,未知,0,3
U35528,52,管理,研究所,否,否,是,未知,22,jul,1,-1,未知,0,3
U10473,28,藍領,高中,否,是,否,未知,22,jul,1,-1,未知,0,3
U28559,43,藍領,高中,是,否,是,未知,22,jul,8,-1,未知,0,3
U17492,51,藍領,大學,否,是,是,未知,22,jul,2,-1,未知,0,3
U34771,52,工程,大學,否,否,是,未知,22,jul,4,-1,未知,0,3
U37771,51,管理,研究所,否,否,是,未知,22,jul,4,-1,未知,0,3
U23686,54,管理,研究所,否,是,否,未知,22,jul,3,-1,未知,0,3
U5436,58,老闆,大學,否,是,否,未知,22,jul,11,-1,未知,0,3
U12079,34,藍領,大學,否,是,是,未知,22,jul,2,-1,未知,0,3
U37252,26,老闆,大學,否,是,否,未知,22,jul,7,-1,未知,0,3
U29841,32,工程,研究所,否,是,否,未知,22,jul,2,-1,未知,0,3
U20427,57,服務業,大學,否,否,是,未知,22,jul,2,-1,未知,0,3
U30048,30,藍領,大學,否,是,否,未知,22,jul,2,-1,未知,0,3
U35558,60,退休,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U35886,50,藍領,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U31200,37,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U41843,39,SOHO,研究所,否,否,否,未知,22,jul,1,-1,未知,0,3
U2003,27,服務業,大學,是,否,否,未知,22,jul,2,-1,未知,0,3
U1560,55,管理,研究所,否,是,否,未知,22,jul,2,-1,未知,0,3
U38779,26,科技,大學,否,是,是,未知,22,jul,1,-1,未知,0,3
U14542,34,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U44510,41,管理,研究所,否,是,否,未知,22,jul,3,-1,未知,0,3
U7915,33,服務業,大學,否,是,否,未知,22,jul,4,-1,未知,0,3
U426,48,服務業,高中,否,是,否,未知,22,jul,1,-1,未知,0,3
U32737,35,服務業,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U45150,43,服務業,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U24406,27,科技,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U24855,50,家管,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U4169,26,學生,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U29941,45,老闆,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U9053,39,管理,研究所,否,否,是,未知,22,jul,1,-1,未知,0,3
U28822,28,服務業,大學,否,否,否,未知,22,jul,2,-1,未知,0,3
U5898,55,服務業,大學,是,是,否,未知,22,jul,3,-1,未知,0,3
U42034,27,藍領,高中,否,是,否,未知,22,jul,6,-1,未知,0,3
U29555,35,科技,大學,否,否,否,未知,22,jul,2,-1,未知,0,3
U6210,36,老闆,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U10957,42,管理,研究所,否,否,是,未知,22,jul,2,-1,未知,0,3
U6250,26,科技,大學,否,是,否,未知,22,jul,2,-1,未知,0,3
U35639,40,工程,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U26000,34,老闆,大學,否,否,是,未知,22,jul,2,-1,未知,0,3
U43139,27,管理,研究所,否,是,是,未知,22,jul,1,-1,未知,0,3
U5704,48,家管,高中,否,是,否,未知,22,jul,5,-1,未知,0,3
U16658,40,管理,研究所,否,是,否,未知,22,jul,3,-1,未知,0,3
U11027,49,失業,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U22479,53,工程,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U18268,37,老闆,大學,否,否,否,未知,22,jul,6,-1,未知,0,3
U16081,29,學生,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U43769,30,SOHO,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U23478,30,工程,大學,否,是,是,未知,22,jul,1,-1,未知,0,3
U42253,51,SOHO,高中,否,是,否,未知,22,jul,1,-1,未知,0,3
U12060,32,管理,研究所,否,是,否,未知,22,jul,2,-1,未知,0,3
U25521,34,服務業,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U34293,51,老闆,大學,否,否,是,未知,22,jul,2,-1,未知,0,3
U25996,29,藍領,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U25275,31,藍領,大學,否,是,是,未知,22,jul,1,-1,未知,0,3
U44363,36,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U44495,37,服務業,大學,否,是,否,未知,22,jul,13,-1,未知,0,3
U30572,29,藍領,高中,否,是,否,未知,22,jul,1,-1,未知,0,3
U29290,27,老闆,大學,否,是,否,未知,22,jul,4,-1,未知,0,3
U20742,47,家管,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U32499,35,管理,研究所,是,是,否,未知,22,jul,3,-1,未知,0,3
U31967,32,科技,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U22927,47,科技,大學,否,否,是,未知,22,jul,1,-1,未知,0,3
U18438,37,藍領,高中,否,是,是,未知,22,jul,1,-1,未知,0,3
U19441,53,家管,大學,否,否,否,未知,22,jul,6,-1,未知,0,3
U35178,48,老闆,大學,否,是,否,未知,22,jul,2,-1,未知,0,3
U43583,31,管理,研究所,否,是,否,未知,22,jul,2,-1,未知,0,3
U30765,33,科技,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U38492,37,服務業,大學,否,是,否,未知,22,jul,1,-1,未知,0,3
U24711,26,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U28011,41,科技,研究所,否,否,否,未知,22,jul,2,-1,未知,1,3
U36816,50,管理,大學,否,否,否,未知,22,jul,1,-1,未知,0,3
U12142,36,管理,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U18939,44,科技,研究所,否,是,否,未知,22,jul,1,-1,未知,0,3
U27260,55,科技,研究所,否,否,否,未知,22,jul,1,-1,未知,0,3
