Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy,UID
699,Taichung,Male,59,3,106819.65,4,0,0,163570.25,0,5036
606,Tainan,Male,38,7,128578.52,4,1,0,193878.51,0,5037
612,Taipei,Female,63,2,126473.33,4,0,0,147545.65,0,5038
660,Taipei,Female,38,5,110570.78,3,1,1,195906.59,0,5039
829,Tainan,Male,50,7,0,3,0,0,178458.86,0,5040
567,Tainan,Male,29,8,0,3,1,1,156125.72,0,5041
850,Taipei,Female,33,3,0,3,1,0,11159.19,0,5042
712,Tainan,Female,44,2,0,3,0,1,45738.94,0,5043
562,Taipei,Male,30,3,111099.79,3,0,1,140650.19,0,5044
755,Taipei,Female,29,3,0,2,1,1,4733.94,0,5045
793,Tainan,Male,25,3,100913.57,4,0,1,10579.72,0,5046
471,Tainan,Male,26,8,0,3,1,0,179655.87,0,5047
707,Taipei,Male,42,2,16893.59,4,1,0,77502.56,0,5048
784,Tainan,Male,38,10,122267.85,4,0,1,145759.93,0,5049
703,Taipei,Male,32,1,125685.79,4,1,0,56246.72,0,5050
704,Tainan,Male,36,8,127397.34,4,1,1,151335.24,0,5051
662,Taipei,Male,38,0,105271.56,4,0,0,179833.45,0,5052
636,Taichung,Female,28,2,115265.14,4,0,1,191627.85,0,5053
640,Tainan,Male,36,4,0,4,0,1,173016.46,0,5054
739,Tainan,Male,31,1,0,3,1,0,58469.75,0,5055
767,Taichung,Male,23,2,139542.82,4,0,0,28038.28,0,5056
753,Taichung,Female,46,3,111512.75,2,1,1,159576.75,1,5057
714,Taipei,Male,37,9,148466.93,3,0,0,151280.96,0,5058
707,Taipei,Male,29,4,0,3,1,1,139953.94,0,5059
577,Taipei,Female,35,4,108155.49,4,1,1,105407.79,0,5060
633,Taipei,Female,42,1,0,3,1,1,56865.62,0,5061
849,Taichung,Male,41,10,84622.13,4,1,0,198072.16,0,5062
614,Tainan,Female,41,7,146997.64,3,0,1,137791.18,0,5063
558,Taipei,Female,47,9,0,3,1,1,103787.28,0,5064
832,Taipei,Female,27,10,98590.25,4,1,1,30912.89,0,5065
567,Taipei,Female,26,2,0,3,1,0,78651.55,0,5066
587,Taichung,Female,45,8,134980.74,4,1,0,123309.57,1,5067
712,Tainan,Female,79,5,108078.56,4,1,0,174118.93,0,5068
655,Tainan,Female,29,9,0,3,0,0,85736.26,0,5069
641,Taipei,Female,42,6,0,3,0,1,121138.77,0,5070
676,Taipei,Male,35,5,106836.67,3,1,1,84199.78,0,5071
472,Taipei,Male,29,8,102490.27,4,0,0,181224.56,0,5072
644,Taichung,Male,34,9,112746.54,3,0,1,141230.07,0,5073
598,Taipei,Male,38,0,125487.89,4,0,1,158111.71,0,5074
792,Tainan,Male,25,8,142862.21,4,1,0,130639.01,0,5075
700,Taipei,Female,37,7,0,3,1,1,17040.82,0,5076
616,Taipei,Male,34,10,0,3,1,1,25662.27,0,5077
743,Tainan,Male,35,6,79388.33,4,1,0,193360.69,0,5078
427,Taipei,Male,37,5,0,3,1,0,121485.1,0,5079
731,Taipei,Male,29,10,0,3,1,0,162452.65,0,5080
610,Taipei,Female,31,6,107784.65,4,1,0,141137.53,0,5081
724,Tainan,Female,41,4,142880.28,2,0,1,185541.2,1,5082
653,Tainan,Female,38,9,149571.94,4,1,1,118383.18,0,5083
774,Taipei,Male,49,1,142767.39,4,1,0,8214.41,0,5084
547,Taichung,Male,49,8,121537.71,3,1,1,46521.45,1,5085
719,Tainan,Male,50,2,0,3,0,1,10772.13,0,5086
740,Tainan,Male,43,9,0,4,1,1,199290.68,1,5087
543,Taipei,Male,42,4,89838.71,2,1,1,85983.54,1,5088
688,Taichung,Male,45,9,103399.87,4,0,1,129870.93,0,5089
474,Taipei,Female,30,9,0,3,0,1,63158.22,0,5090
505,Taichung,Male,43,5,136855.94,3,1,1,171070.52,0,5091
688,Taipei,Female,39,0,0,3,1,1,53222.15,1,5092
650,Taichung,Female,55,2,140891.46,2,1,0,179834.45,1,5093
610,Taipei,Male,37,0,0,4,1,1,114514.64,0,5094
705,Tainan,Female,46,5,89364.91,4,0,0,139162.15,0,5095
669,Taipei,Female,29,7,146011.4,4,0,1,50249.16,0,5096
650,Tainan,Male,20,8,0,3,1,0,113469.65,0,5097
550,Taichung,Male,29,9,145294.08,3,1,1,147484.13,0,5098
595,Taichung,Female,45,9,106000.12,4,0,1,191448.96,1,5099
572,Tainan,Female,26,5,0,3,1,1,119381.41,0,5100
622,Tainan,Female,58,2,0,3,1,0,33277.31,0,5101
662,Tainan,Male,20,9,104508.77,3,0,1,73107.53,0,5102
783,Taichung,Female,58,3,127539.3,4,1,0,96590.39,1,5103
714,Tainan,Male,44,7,0,4,0,0,6923.11,0,5104
671,Taichung,Male,51,3,96891.46,4,1,1,176403.33,1,5105
600,Taipei,Female,32,1,78535.25,4,1,1,64349.6,0,5106
847,Tainan,Female,37,9,112712.17,4,1,1,116097.26,0,5107
650,Tainan,Male,55,9,119618.42,4,1,0,29861.13,0,5108
710,Tainan,Female,28,6,0,4,1,1,48426.98,0,5109
682,Taipei,Female,33,8,74963.5,4,1,0,32770.56,0,5110
642,Taipei,Male,26,1,138023.79,3,0,0,117060.2,0,5111
536,Tainan,Female,28,4,0,4,1,0,136197.65,0,5112
754,Taipei,Female,47,1,185513.67,4,1,1,27438.83,0,5113
678,Taipei,Male,60,8,185648.56,4,0,1,192156.54,1,5114
533,Taichung,Female,49,1,102286.6,2,1,1,69409.37,1,5115
741,Taichung,Male,38,4,128015.83,4,1,1,58440.43,0,5116
757,Taipei,Male,31,10,39539.39,3,0,1,192519.39,0,5117
721,Taipei,Male,40,3,0,4,1,0,144874.67,0,5118
700,Taipei,Male,37,3,77608.46,3,1,0,175373.46,0,5119
663,Taipei,Male,26,5,141462.13,4,1,1,440.2,0,5120
677,Tainan,Female,35,0,0,3,0,1,76637.38,0,5121
655,Taipei,Male,27,2,131691.33,4,1,1,49480.66,0,5122
832,Tainan,Male,29,8,93833.86,4,0,0,10417.87,0,5123
721,Tainan,Female,46,7,137933.39,4,1,0,67976.57,0,5124
542,Tainan,Male,54,8,105770.14,4,0,0,140929.98,1,5125
654,Tainan,Female,54,5,0,3,0,0,47139.06,0,5126
821,Tainan,Female,38,8,0,3,0,0,126241.4,1,5127
508,Taipei,Female,38,3,166328.65,3,0,0,22614.19,0,5128
588,Taichung,Female,42,2,164307.77,4,1,1,48498.19,0,5129
691,Taichung,Male,38,9,163965.69,3,0,0,103511.26,0,5130
664,Taipei,Male,40,7,125608.72,4,1,1,122073.48,0,5131
439,Taipei,Female,66,9,0,4,1,1,65535.56,0,5132
479,Tainan,Male,37,6,118433.94,4,0,0,160060.9,0,5133
850,Taipei,Female,55,10,98488.08,4,1,1,155879.57,1,5134
518,Taipei,Male,40,4,0,3,0,0,194416.58,0,5135
717,Taichung,Female,64,10,98362.35,3,1,0,21630.21,0,5136
698,Taipei,Female,51,6,144237.91,1,1,1,157143.61,1,5137
850,Taipei,Male,34,6,0,4,0,0,52796.31,0,5138
700,Tainan,Male,47,4,0,4,1,1,121798.52,1,5139
626,Taipei,Female,29,4,105767.28,3,0,1,41104.82,0,5140
774,Tainan,Male,32,9,0,3,1,1,10604.48,0,5141
719,Tainan,Female,48,5,0,3,0,1,78563.66,0,5142
646,Tainan,Male,31,2,0,4,1,0,170821.43,1,5143
485,Taipei,Female,25,3,134467.26,4,1,0,113266.09,0,5144
784,Taichung,Male,38,1,138515.02,4,1,0,171768.76,0,5145
850,Taichung,Male,32,2,128647.98,3,0,1,54416.18,0,5146
669,Taipei,Female,38,9,121858.98,4,1,1,130755.34,0,5147
731,Tainan,Male,70,3,0,3,1,0,141180.66,0,5148
721,Taipei,Female,49,1,120108.56,4,0,0,183421.76,0,5149
515,Taipei,Female,37,0,196853.62,4,1,0,132770.11,0,5150
774,Taipei,Female,35,3,121418.62,4,1,0,24400.37,0,5151
585,Tainan,Male,36,10,0,3,1,0,180318.6,0,5152
695,Taipei,Female,29,9,0,3,1,1,111565.45,0,5153
729,Taichung,Female,42,4,97495.8,3,0,1,2002.5,0,5154
713,Taipei,Female,42,3,0,3,0,1,82565.01,0,5155
555,Tainan,Male,33,5,127343.4,4,0,0,121789.3,0,5156
699,Tainan,Female,50,0,158633.61,4,1,1,193785.87,0,5157
587,Taipei,Male,55,9,0,4,1,1,64593.07,0,5158
762,Tainan,Female,69,9,183744.98,4,1,0,196993.69,0,5159
510,Taipei,Male,44,6,0,3,1,0,175518.31,0,5160
842,Tainan,Male,46,9,0,4,0,1,17268.02,0,5161
608,Taipei,Male,31,7,79962.92,3,1,1,60901.72,0,5162
850,Taipei,Female,36,10,0,3,1,0,100750.03,0,5163
642,Taipei,Male,36,4,0,3,1,0,195224.91,0,5164
850,Taipei,Male,33,7,140956.99,4,0,1,3510.18,0,5165
455,Tainan,Female,43,6,0,4,1,0,81250.79,0,5166
726,Taipei,Male,29,7,0,3,1,0,91844.14,1,5167
544,Tainan,Male,30,8,145241.63,4,1,0,80676.83,0,5168
651,Taichung,Male,31,7,138008.06,3,1,1,129912.74,0,5169
814,Taipei,Female,31,4,0,3,1,0,142029.17,0,5170
537,Taipei,Male,39,2,0,3,1,0,137651.6,0,5171
553,Taipei,Male,37,2,0,3,1,1,33877.29,0,5172
800,Tainan,Male,38,9,0,4,1,1,78744.39,0,5173
791,Taipei,Male,34,7,0,3,1,1,96734.46,0,5174
699,Tainan,Female,29,9,127570.93,3,1,1,164756.81,0,5175
756,Taipei,Female,28,6,0,4,1,0,164394.65,0,5176
591,Tainan,Female,27,5,107812.67,4,0,0,162501.83,1,5177
850,Taichung,Male,22,7,91560.58,3,0,1,10541.38,0,5178
760,Taichung,Male,34,6,121303.77,3,1,0,59325.21,0,5179
569,Tainan,Male,43,8,161546.68,3,0,0,178187.28,0,5180
661,Tainan,Female,35,5,128415.45,4,1,1,142626.49,0,5181
670,Taipei,Female,31,2,57530.06,4,1,0,181893.31,1,5182
694,Taipei,Male,38,1,0,3,0,0,156858.2,0,5183
728,Taipei,Female,28,4,142243.54,3,1,1,33074.51,0,5184
764,Taichung,Female,39,9,138341.51,4,1,1,50072.94,1,5185
639,Taipei,Male,32,9,0,3,1,1,111340.36,0,5186
683,Taipei,Female,30,2,0,3,0,0,100496.84,1,5187
663,Tainan,Male,30,4,0,2,1,1,101371.05,0,5188
826,Tainan,Male,41,5,146466.46,3,0,1,180934.67,0,5189
735,Tainan,Male,36,5,0,3,1,1,105152.17,0,5190
682,Taipei,Female,58,1,0,4,1,0,706.5,0,5191
663,Taipei,Female,39,8,0,3,1,0,101168.9,0,5192
562,Tainan,Female,29,9,120307.58,4,1,0,6795.61,0,5193
696,Taipei,Male,27,4,87637.26,3,0,1,196111.35,0,5194
850,Tainan,Male,38,2,94652.04,4,1,0,171960.76,0,5195
719,Taipei,Female,22,7,114415.84,4,1,0,177497.4,0,5196
804,Taipei,Female,71,8,0,3,0,0,147995.96,0,5197
604,Taipei,Male,40,1,84315.02,4,0,1,36209.1,0,5198
782,Tainan,Female,27,3,0,3,1,1,143614.01,0,5199
512,Taichung,Male,42,9,93955.83,3,1,1,14828.54,0,5200
569,Taipei,Male,36,1,67087.69,4,1,1,154775.7,0,5201
597,Taichung,Female,22,6,101528.61,4,1,1,70529,1,5202
753,Taichung,Male,30,1,110824.52,4,1,0,57896.27,0,5203
430,Taipei,Female,33,8,0,4,1,0,69759.91,0,5204
756,Taipei,Male,28,8,179960.2,4,1,1,89938.08,0,5205
493,Taipei,Male,38,3,134006.77,4,1,1,89578.32,0,5206
777,Taichung,Female,37,10,121532.17,3,1,0,73464.88,0,5207
779,Tainan,Female,38,7,0,3,1,0,138542.87,0,5208
702,Tainan,Female,38,2,0,4,1,0,161888.63,0,5209
551,Taipei,Male,35,7,129717.3,3,0,1,86937.2,0,5210
749,Taichung,Male,22,4,94762.16,3,1,0,42241.54,0,5211
742,Taichung,Male,55,5,155196.17,4,0,0,121207.66,1,5212
752,Taichung,Male,29,4,129514.99,4,1,0,102930.46,0,5213
740,Taichung,Female,57,3,113386.36,3,1,0,65121.63,1,5214
576,Taipei,Male,24,3,0,4,0,0,78498.04,1,5215
637,Tainan,Male,43,3,172196.23,4,1,0,104769.96,0,5216
724,Taipei,Male,28,5,97612.12,4,1,0,96498.14,0,5217
685,Taipei,Male,20,4,104719.94,3,1,1,38691.34,0,5218
625,Taipei,Female,38,7,0,4,1,1,164804.02,0,5219
571,Taichung,Male,37,9,139592.98,2,1,1,104152.65,1,5220
584,Tainan,Female,29,4,0,3,1,1,88866.92,0,5221
550,Taipei,Female,22,7,139096.85,4,1,1,129890.94,0,5222
662,Tainan,Female,72,7,140301.72,4,0,0,179258.67,0,5223
803,Tainan,Male,43,3,0,4,1,1,72051.44,0,5224
615,Taipei,Male,66,7,0,3,1,0,74580.8,0,5225
481,Tainan,Male,39,1,111233.09,4,1,0,123995.15,0,5226
701,Taipei,Male,23,3,0,3,1,1,38960.59,0,5227
751,Taipei,Male,29,10,147737.63,4,0,0,94951.27,0,5228
675,Taipei,Male,35,8,0,3,1,0,56642.97,0,5229
733,Taichung,Male,40,5,125725.02,3,1,0,50783.1,0,5230
822,Taipei,Male,38,6,128289.7,2,1,1,9149.96,1,5231
559,Taipei,Female,46,5,0,4,1,1,21006.1,1,5232
731,Taichung,Female,49,4,88826.07,4,1,0,33759.41,1,5233
678,Taipei,Female,41,1,143443.61,4,1,1,196622.28,1,5234
645,Taipei,Female,68,9,0,1,1,0,176353.87,1,5235
701,Taipei,Male,29,2,0,3,1,1,176943.59,0,5236
554,Tainan,Male,26,8,149134.46,4,1,0,177966.24,0,5237
723,Taipei,Male,30,3,124119.54,4,1,1,162198.32,0,5238
766,Taichung,Male,44,3,116822.7,4,0,1,197643.24,0,5239
597,Taipei,Female,24,1,103219.47,4,1,1,60420.07,0,5240
574,Taipei,Male,41,1,0,3,0,1,70550,0,5241
655,Taichung,Female,40,0,81954.6,4,1,0,198798.44,1,5242
780,Taichung,Female,37,10,95196.26,4,1,1,126310.39,1,5243
672,Tainan,Male,43,5,0,3,1,0,64515.5,0,5244
717,Taipei,Male,38,7,0,3,1,0,158580.05,0,5245
521,Taipei,Female,32,2,136555.01,3,1,0,129353.21,0,5246
633,Taipei,Male,59,5,0,4,1,0,137273.97,0,5247
669,Taipei,Male,39,3,119452.03,4,1,0,171575.54,0,5248
740,Taipei,Male,44,9,0,4,0,0,96528,1,5249
462,Taichung,Female,24,9,69881.09,3,0,0,64421.02,0,5250
619,Taipei,Male,39,5,0,3,1,0,158444.61,0,5251
665,Taipei,Female,44,7,0,3,1,0,66548.58,0,5252
655,Tainan,Female,27,9,0,3,0,1,108008.05,0,5253
463,Tainan,Male,20,8,204223.03,4,1,1,128268.39,0,5254
799,Taipei,Female,63,1,110314.21,3,1,1,37464,1,5255
713,Tainan,Female,48,1,163760.82,4,0,1,157381.14,1,5256
807,Taichung,Female,31,1,141069.18,2,1,0,194257.11,0,5257
728,Taipei,Male,38,1,115934.74,4,1,0,139059.05,0,5258
582,Taipei,Male,52,2,151457.88,4,0,0,40893.61,0,5259
704,Taichung,Female,35,3,154206.07,3,1,0,40261.49,0,5260
714,Taipei,Female,26,9,89928.99,4,1,1,46203.31,0,5261
628,Taipei,Male,30,8,89182.09,4,1,0,13126.9,0,5262
809,Taichung,Male,41,1,79706.25,3,1,1,165675.01,0,5263
547,Tainan,Female,44,5,0,2,0,1,5459.07,1,5264
560,Taipei,Female,27,5,0,3,1,1,131919.48,0,5265
811,Taipei,Male,31,7,117799.28,4,1,0,182372.35,0,5266
584,Taipei,Male,26,4,0,3,1,1,147600.54,0,5267
691,Taipei,Male,28,1,0,3,0,1,92865.41,0,5268
680,Taichung,Male,34,6,146422.22,4,1,1,67142.97,1,5269
588,Taichung,Male,33,9,150186.22,3,1,0,65611.01,0,5270
721,Taichung,Male,40,6,100275.88,4,1,1,138564.48,1,5271
850,Taipei,Male,47,6,0,4,1,1,187391.02,1,5272
529,Taipei,Male,32,9,147493.89,4,1,1,33656.35,0,5273
622,Taipei,Male,43,8,0,3,1,1,100618.17,0,5274
683,Taipei,Female,42,8,0,3,0,0,198134.9,0,5275
575,Taipei,Male,29,4,121823.4,3,1,0,50368.87,0,5276
577,Tainan,Female,40,1,0,3,1,0,108787,0,5277
510,Taichung,Male,31,0,113688.63,4,1,1,33099.41,1,5278
652,Tainan,Female,40,7,100471.34,4,1,0,124550.88,0,5279
569,Taichung,Female,28,3,100032.52,4,1,1,5159.21,1,5280
687,Tainan,Male,31,3,0,3,0,1,48228.1,0,5281
822,Taipei,Male,32,8,116358,4,1,1,108798.36,0,5282
656,Taichung,Female,23,4,163549.63,4,0,0,21085.12,0,5283
745,Taichung,Male,51,3,99183.9,4,1,0,28922.25,0,5284
386,Tainan,Female,53,1,131955.07,4,1,0,62514.65,1,5285
684,Tainan,Female,41,1,134177.06,4,0,1,177506.66,0,5286
635,Tainan,Female,38,1,0,3,1,1,90605.05,0,5287
582,Taipei,Male,30,2,0,3,1,0,132029.95,0,5288
613,Tainan,Male,19,5,0,4,1,0,176903.35,0,5289
795,Taichung,Female,56,9,94348.94,4,1,1,29239.29,1,5290
659,Taipei,Female,32,2,155584.21,4,0,0,153662.88,0,5291
745,Taipei,Female,28,6,0,3,1,1,154389.18,0,5292
604,Tainan,Female,41,10,0,3,1,0,166224.39,0,5293
509,Taichung,Male,32,9,170661.47,4,1,0,21646.2,0,5294
706,Taichung,Female,29,6,185544.36,4,1,1,171037.63,0,5295
619,Tainan,Female,44,6,52831.13,4,1,0,112649.22,1,5296
572,Taichung,Male,51,8,97750.07,2,1,0,193014.26,1,5297
695,Taipei,Male,36,6,114007.5,3,1,1,118120.88,0,5298
543,Taipei,Female,71,1,104308.77,4,1,0,25650.04,0,5299
640,Taipei,Female,33,6,84719.13,3,1,0,113048.79,0,5300
672,Taipei,Male,39,2,0,3,1,1,87372.49,0,5301
701,Taipei,Male,39,9,140236.98,4,0,0,146651.99,0,5302
634,Tainan,Male,25,9,0,3,1,0,8227.91,0,5303
531,Tainan,Female,42,6,75302.85,3,0,1,57034.35,0,5304
699,Taipei,Male,27,1,0,3,1,1,93003.21,0,5305
605,Taipei,Female,51,9,104760.82,4,1,0,165574.54,1,5306
534,Taipei,Female,49,7,0,4,1,1,13566.48,1,5307
449,Tainan,Female,31,1,113693,4,0,1,82796.29,0,5308
684,Tainan,Female,36,5,174180.39,4,1,1,119830.08,0,5309
622,Taichung,Male,42,9,115766.26,4,0,1,72155.85,1,5310
714,Taipei,Female,40,0,0,3,1,1,62762.12,0,5311
712,Tainan,Female,48,8,0,3,1,1,183235.33,0,5312
783,Taipei,Female,72,5,121215.9,3,1,0,105206.48,0,5313
743,Taichung,Male,45,10,144677.19,2,1,1,22512.44,1,5314
683,Taipei,Male,36,5,115350.63,4,1,0,122305.91,0,5315
654,Tainan,Male,40,5,105683.63,4,1,1,173617.09,0,5316
700,Taipei,Male,37,1,135179.49,4,1,1,160670.37,0,5317
744,Tainan,Male,31,0,117551.23,4,1,1,158958.9,0,5318
645,Taichung,Male,25,1,157404.02,3,1,1,93073.04,0,5319
525,Tainan,Male,36,3,77910.23,4,1,1,67238.01,0,5320
732,Taipei,Male,25,0,110942.9,4,0,1,172576.56,0,5321
721,Taipei,Female,40,7,0,3,1,0,122580.48,0,5322
622,Taipei,Male,32,5,179305.09,4,1,0,149043.78,0,5323
654,Taichung,Male,31,5,150593.59,3,1,0,105218.45,0,5324
529,Taipei,Female,43,0,123815.86,4,1,0,78463.99,1,5325
720,Tainan,Female,59,6,0,3,1,0,160849.43,1,5326
850,Taichung,Female,25,8,69385.17,3,1,1,87834.24,0,5327
667,Taichung,Male,27,2,138032.15,4,1,1,166317.71,0,5328
620,Taipei,Male,41,3,0,3,1,0,137309.06,0,5329
616,Taipei,Male,29,9,0,4,1,0,166984.44,0,5330
637,Taichung,Female,46,2,143500.82,4,1,1,166996.46,1,5331
710,Tainan,Female,29,3,119670.18,4,1,1,188022.44,0,5332
717,Tainan,Male,33,1,99106.73,4,0,1,194467.23,0,5333
786,Taichung,Male,24,2,120135.55,3,1,0,125449.47,0,5334
651,Taipei,Female,39,8,0,4,1,1,137452.57,0,5335
530,Taipei,Female,55,4,120905.03,4,0,0,123475.88,1,5336
815,Tainan,Female,57,5,0,2,0,1,38941.44,1,5337
715,Taichung,Female,34,9,102277.52,4,0,1,177852.57,1,5338
496,Taichung,Female,55,4,125292.53,4,1,0,31532.96,1,5339
680,Tainan,Male,42,0,0,4,1,1,136377.21,0,5340
646,Taipei,Female,51,4,101629.3,4,0,1,130541.1,0,5341
807,Taichung,Male,47,1,171937.27,4,1,0,65636.92,0,5342
727,Taipei,Male,47,7,0,3,1,1,193305.35,0,5343
787,Taipei,Male,25,5,0,3,1,1,47307.9,0,5344
806,Taipei,Male,34,6,0,3,0,1,100809.99,0,5345
603,Taipei,Male,31,1,129743.75,4,1,1,109145.2,0,5346
649,Tainan,Male,32,1,0,4,0,0,91167.19,1,5347
547,Taichung,Male,41,3,151191.31,4,1,1,175295.89,1,5348
684,Taichung,Male,32,3,102630.13,3,1,0,127433.47,0,5349
477,Taipei,Female,57,9,114023.64,3,1,0,71167.17,1,5350
558,Taichung,Male,41,2,124227.14,4,1,0,111184.67,0,5351
695,Taipei,Female,23,1,0,3,1,0,141756.32,0,5352
592,Tainan,Male,35,6,80285.16,4,1,1,72678.75,1,5353
789,Taipei,Male,31,4,175477.15,4,1,0,172832.9,0,5354
597,Taipei,Female,29,1,132144.35,4,1,1,158086.33,0,5355
839,Taichung,Male,47,2,136911.07,4,1,0,168184.62,1,5356
405,Taichung,Male,31,5,133299.67,3,1,0,72950.14,0,5357
658,Taipei,Male,39,7,0,3,1,1,48378.4,0,5358
684,Taichung,Male,42,1,117691,4,1,0,23135.65,1,5359
633,Taipei,Male,35,10,0,3,1,1,65675.47,0,5360
589,Taipei,Male,46,9,0,3,1,1,170676.67,0,5361
750,Taichung,Female,37,1,133199.71,3,1,0,27366.77,0,5362
771,Tainan,Male,51,5,135506.58,2,1,0,152479.64,1,5363
812,Taichung,Male,33,2,127154.14,3,0,0,105383.49,0,5364
539,Tainan,Male,39,2,0,3,1,0,48189.94,0,5365
670,Taichung,Female,42,5,49508.79,2,1,0,100324.01,0,5366
673,Taipei,Male,41,5,0,4,1,0,65657.29,0,5367
538,Taipei,Female,62,3,75051.49,4,0,1,17682.02,1,5368
575,Tainan,Male,52,8,123925.23,4,0,1,111342.66,1,5369
682,Taipei,Male,41,6,0,3,0,0,134158.09,1,5370
712,Taipei,Male,33,3,153819.58,4,1,1,79176.09,1,5371
598,Tainan,Female,39,5,0,3,1,0,83103.46,0,5372
776,Tainan,Male,30,6,0,3,0,0,63908.86,0,5373
606,Tainan,Female,23,10,70417.79,4,0,0,90896.04,0,5374
686,Tainan,Male,38,7,111484.88,4,1,0,76076.2,0,5375
850,Tainan,Male,38,1,146343.98,4,0,0,103902.11,0,5376
642,Taipei,Male,72,1,160541,3,1,0,142223.94,0,5377
606,Taichung,Male,27,2,130274.26,3,1,1,147533.09,0,5378
627,Taipei,Female,21,7,98993.02,4,1,0,169156.64,0,5379
850,Tainan,Male,36,0,0,3,1,1,141242.57,0,5380
850,Taichung,Male,32,9,141827.33,3,1,0,149458.73,0,5381
724,Taipei,Female,40,6,110054.45,4,1,0,86950.72,0,5382
579,Taipei,Male,28,4,0,3,1,0,176925.69,0,5383
727,Tainan,Male,28,1,0,4,1,1,40357.39,0,5384
813,Taichung,Female,36,6,98088.09,4,0,0,26687.22,1,5385
642,Taipei,Male,48,9,118317.27,1,0,1,78702.98,1,5386
669,Tainan,Male,22,10,0,3,1,1,176163.74,0,5387
574,Taichung,Male,54,1,99774.5,4,0,1,4896.11,1,5388
774,Taipei,Female,32,4,0,3,0,1,114899.13,0,5389
735,Taipei,Female,38,1,0,2,0,1,92220.12,1,5390
639,Tainan,Female,27,8,133806.54,3,1,1,6251.3,0,5391
738,Tainan,Male,44,2,0,3,1,1,43018.82,1,5392
835,Taipei,Male,32,8,124993.29,3,1,0,27548.06,0,5393
637,Tainan,Female,44,0,157622.58,4,1,0,120454.2,0,5394
589,Taichung,Male,48,5,126111.61,4,0,0,133961.19,0,5395
591,Taipei,Male,42,9,161651.37,3,1,0,131753.97,0,5396
723,Taipei,Female,40,7,142856.95,3,0,1,38019.74,0,5397
831,Taichung,Male,44,3,111100.98,4,1,0,28144.07,1,5398
733,Tainan,Male,35,8,102918.38,4,1,0,45959.86,0,5399
731,Taipei,Female,30,5,0,3,1,1,189528.72,0,5400
654,Taipei,Male,47,10,0,3,1,1,170481.98,0,5401
828,Taipei,Male,37,4,0,3,1,1,94845.45,0,5402
590,Tainan,Male,22,7,125265.61,4,1,0,161253.08,0,5403
657,Taipei,Male,37,4,82500.28,4,1,0,115260.72,0,5404
531,Taichung,Female,64,2,175754.87,3,1,0,60721.4,0,5405
516,Taipei,Female,47,6,109387.33,4,0,1,121365.45,0,5406
561,Taipei,Male,37,1,100443.36,3,0,0,101693.73,0,5407
682,Tainan,Female,54,0,83102.72,3,1,0,54132.93,0,5408
575,Tainan,Male,28,7,0,4,1,0,10666.05,0,5409
623,Taipei,Female,28,4,0,3,1,1,41227.67,0,5410
642,Taipei,Female,40,7,0,3,1,1,10712.82,0,5411
779,Taipei,Female,48,2,115290.27,4,0,1,98912.69,1,5412
671,Taipei,Female,42,6,0,3,1,1,197202.48,0,5413
495,Taipei,Female,40,1,140197.71,3,1,1,150720.39,0,5414
850,Taipei,Female,28,1,105245.34,4,0,0,74780.13,0,5415
630,Taipei,Male,50,8,0,3,0,0,79377.45,0,5416
588,Taipei,Male,32,1,0,3,1,0,8763.87,0,5417
562,Taichung,Male,35,3,142296.13,4,0,0,177112.7,0,5418
740,Tainan,Female,56,4,99097.33,4,1,0,85016.64,1,5419
695,Taipei,Male,28,5,171069.39,3,1,0,88689.4,0,5420
589,Taipei,Female,39,7,0,3,0,1,95985.64,0,5421
607,Taipei,Female,31,1,102523.88,4,1,0,166792.71,0,5422
794,Taipei,Male,35,6,0,3,1,0,68730.91,0,5423
580,Taichung,Male,44,9,143391.07,4,0,1,146891.07,1,5424
644,Taichung,Female,44,8,106022.73,3,0,1,148727.42,0,5425
636,Tainan,Female,36,1,0,4,1,1,43134.58,0,5426
599,Taichung,Male,36,3,128960.21,3,1,0,40318.33,0,5427
507,Taipei,Female,35,2,0,3,1,1,97633.93,0,5428
682,Taipei,Female,48,7,0,3,1,1,65069.03,0,5429
714,Taipei,Female,24,7,0,3,1,1,166335,0,5430
696,Taipei,Female,25,8,126442.59,4,1,1,121904.44,0,5431
599,Tainan,Male,51,0,0,4,1,0,175235.99,0,5432
577,Taipei,Male,37,2,127261.35,4,1,1,56185.05,0,5433
733,Tainan,Female,32,5,0,3,1,1,131625.14,0,5434
647,Taipei,Female,33,4,0,4,1,1,152323.04,0,5435
831,Taipei,Female,34,2,0,3,0,1,165840.94,0,5436
543,Taichung,Male,30,6,73481.05,4,1,0,176692.65,0,5437
679,Taipei,Male,34,7,160515.37,4,1,1,121904.14,0,5438
713,Taichung,Female,61,4,149525.34,3,1,1,123663.63,0,5439
690,Taichung,Male,43,2,166522.78,4,0,1,119644.59,1,5440
751,Taipei,Male,29,1,135536.5,4,1,1,66825.33,0,5441
613,Taichung,Female,43,10,120481.69,4,0,1,94875.03,1,5442
701,Tainan,Male,28,1,103421.32,4,0,0,76304.73,0,5443
698,Taipei,Male,33,5,135658.73,3,0,0,39755,0,5444
451,Taipei,Female,36,2,0,3,1,0,180142.42,0,5445
665,Taipei,Male,28,8,191402.82,3,1,1,83238.4,0,5446
726,Taichung,Male,50,9,94504.35,4,0,0,5078.9,0,5447
