UID,年齡,行業別,教育程度,是否以信用支付,有無逛過我們的網頁,聯絡有回應,日,月份,全部活動跟該客戶連絡次數,距離上次有多久時日沒被聯絡,前一次行銷活動的銷售結果,過往滿意程度,買A商品
U37761,43,老闆,大學,否,否,是,31,jul,3,-1,未知,3,0
U8075,53,退休,高中,否,否,否,31,jul,5,-1,未知,3,0
U33417,49,退休,大學,否,否,是,31,jul,4,-1,未知,3,0
U41380,37,藍領,大學,否,否,否,31,jul,5,-1,未知,3,0
U9027,42,SOHO,研究所,否,是,否,31,jul,19,-1,未知,3,0
U32707,27,科技,大學,否,否,否,31,jul,3,-1,未知,3,0
U42773,43,老闆,大學,否,否,是,31,jul,4,-1,未知,3,0
U33155,44,服務業,大學,否,否,否,31,jul,5,-1,未知,3,0
U23668,48,藍領,高中,否,是,否,31,jul,7,-1,未知,3,0
U1291,34,管理,研究所,否,否,否,31,jul,5,-1,未知,3,0
U12464,59,藍領,高中,否,是,否,31,jul,8,-1,未知,3,0
U1301,41,科技,大學,否,否,否,31,jul,3,-1,未知,3,0
U10198,38,科技,大學,是,否,是,31,jul,28,-1,未知,3,0
U38458,41,管理,大學,否,否,否,31,jul,18,-1,未知,3,0
U42818,59,退休,高中以下,否,否,否,31,jul,7,-1,未知,3,0
U23948,59,藍領,高中,否,是,否,31,jul,21,-1,未知,3,0
U27766,54,服務業,大學,否,是,否,31,jul,7,-1,未知,3,0
U43574,48,管理,研究所,否,是,否,31,jul,6,-1,未知,3,0
U37897,46,管理,大學,否,否,否,31,jul,8,-1,未知,3,0
U21539,46,老闆,大學,否,否,是,31,jul,3,-1,未知,3,0
U919,41,藍領,大學,否,是,否,31,jul,2,-1,未知,3,0
U38535,44,服務業,大學,否,否,否,30,jul,1,-1,未知,3,0
U14926,53,失業,大學,否,是,否,30,jul,1,-1,未知,3,0
U35508,57,家管,高中,否,否,否,30,jul,2,-1,未知,3,0
U23860,59,退休,大學,否,否,否,30,jul,6,-1,未知,3,0
U40548,44,老闆,大學,否,否,否,30,jul,4,-1,未知,3,0
U32856,38,科技,大學,是,否,否,30,jul,8,-1,未知,3,0
U19824,41,服務業,高中以下,是,否,是,30,jul,4,-1,未知,3,1
U40152,46,科技,大學,否,是,是,30,jul,3,-1,未知,3,0
U34450,41,管理,高中以下,否,否,否,30,jul,4,-1,未知,3,0
U22470,31,管理,研究所,否,是,否,30,jul,19,-1,未知,3,0
U2986,44,藍領,高中,否,是,否,30,jul,2,-1,未知,3,0
U44993,38,工程,高中,否,是,否,30,jul,4,-1,未知,3,0
U21075,44,失業,高中,否,否,否,30,jul,4,-1,未知,3,0
U12389,37,藍領,高中,否,是,否,30,jul,3,-1,未知,3,0
U38502,56,退休,大學,否,否,是,30,jul,4,-1,未知,3,0
U27051,42,藍領,高中以下,否,是,否,30,jul,5,-1,未知,3,0
U23474,59,退休,大學,否,是,否,30,jul,4,-1,未知,3,0
U9913,53,科技,大學,否,否,否,30,jul,4,-1,未知,3,0
U16291,52,藍領,大學,否,是,否,30,jul,2,-1,未知,3,0
U19100,36,管理,研究所,否,否,否,30,jul,4,-1,未知,3,1
U14733,58,失業,大學,否,是,否,30,jul,5,-1,未知,3,0
U7876,35,老闆,大學,否,否,否,30,jul,6,-1,未知,3,0
U23480,41,藍領,高中,否,否,否,30,jul,2,-1,未知,3,1
U30416,50,工程,研究所,否,否,否,30,jul,4,-1,未知,3,1
U11139,48,藍領,大學,否,是,是,30,jul,4,-1,未知,3,0
U1477,53,失業,大學,否,否,否,30,jul,3,-1,未知,3,0
U42028,36,老闆,大學,否,否,否,30,jul,9,-1,未知,3,0
U2681,35,藍領,高中,否,是,否,30,jul,2,-1,未知,3,0
U36411,46,老闆,研究所,否,否,是,30,jul,11,-1,未知,3,0
U23822,50,藍領,高中,否,否,是,30,jul,2,-1,未知,3,0
U40664,40,科技,大學,否,是,否,30,jul,2,-1,未知,3,0
U22933,29,家管,大學,否,否,是,30,jul,4,-1,未知,3,0
U35555,29,藍領,研究所,否,是,否,30,jul,3,-1,未知,3,0
U10087,40,科技,大學,否,否,否,30,jul,4,-1,未知,3,0
U12067,50,工程,大學,否,是,否,30,jul,2,-1,未知,3,0
U21893,55,管理,大學,否,是,否,30,jul,3,-1,未知,3,0
U7809,35,管理,研究所,否,否,否,30,jul,2,-1,未知,3,0
U21651,38,失業,大學,否,是,否,30,jul,4,-1,未知,3,0
U14885,51,科技,大學,是,否,是,30,jul,20,-1,未知,3,0
U38841,53,服務業,大學,否,否,否,30,jul,4,-1,未知,3,0
U34407,52,SOHO,大學,否,是,否,30,jul,11,-1,未知,3,0
U16263,46,SOHO,高中,否,否,否,30,jul,2,-1,未知,3,0
U6242,53,SOHO,高中,否,否,否,30,jul,2,-1,未知,3,0
U42496,47,科技,研究所,否,是,是,30,jul,2,-1,未知,3,0
U29066,60,退休,大學,否,否,否,30,jul,5,-1,未知,3,1
U1449,54,科技,大學,否,是,否,30,jul,3,-1,未知,3,0
U5183,36,失業,大學,否,是,否,30,jul,2,-1,未知,3,0
U9604,44,失業,高中,是,否,是,30,jul,2,-1,未知,3,1
U37956,60,退休,大學,否,是,否,30,jul,7,-1,未知,3,0
U6604,56,管理,研究所,否,否,否,30,jul,2,-1,未知,3,0
U20821,56,失業,大學,否,否,是,30,jul,6,-1,未知,3,0
U23886,39,服務業,大學,否,是,否,30,jul,4,-1,未知,3,0
U2081,54,老闆,高中,否,否,否,30,jul,2,-1,未知,3,0
U20075,39,藍領,大學,否,是,否,30,jul,3,-1,未知,3,0
U36606,58,管理,大學,否,是,否,30,jul,6,-1,未知,3,0
U10031,56,退休,大學,否,否,否,30,jul,2,-1,未知,3,0
U4055,38,藍領,大學,否,否,否,30,jul,2,-1,未知,3,0
U2294,35,服務業,大學,否,否,否,30,jul,2,-1,未知,3,0
U14255,36,工程,大學,否,否,否,30,jul,2,-1,未知,3,0
U14722,44,服務業,大學,否,是,否,30,jul,2,-1,未知,3,0
U13665,45,科技,高中,否,否,否,30,jul,2,-1,未知,3,0
U3798,41,管理,研究所,否,否,否,30,jul,2,-1,未知,3,0
U25895,52,管理,研究所,否,是,否,30,jul,6,-1,未知,3,0
U4455,32,失業,研究所,否,是,否,30,jul,3,-1,未知,3,0
U1691,56,退休,高中,否,是,是,30,jul,7,-1,未知,3,0
U32734,49,工程,高中以下,是,是,否,30,jul,2,-1,未知,3,1
U4224,47,管理,研究所,否,是,否,30,jul,2,-1,未知,3,0
U36943,59,管理,高中,否,否,否,30,jul,4,-1,未知,3,0
U37530,44,服務業,大學,否,是,否,30,jul,5,-1,未知,3,0
U10936,37,服務業,大學,否,是,是,30,jul,4,-1,未知,3,1
U37568,56,SOHO,大學,否,否,是,30,jul,2,-1,未知,3,0
U26068,44,管理,研究所,否,否,否,30,jul,4,-1,未知,3,0
U23840,52,失業,高中,否,否,否,30,jul,2,-1,未知,3,1
U40755,57,藍領,高中,是,否,是,30,jul,4,-1,未知,3,0
U17196,45,管理,高中,否,是,否,30,jul,4,-1,未知,3,0
U8239,54,老闆,大學,否,是,是,30,jul,4,-1,未知,3,0
U39456,31,科技,大學,否,是,否,30,jul,3,-1,未知,3,0
U34282,55,管理,研究所,否,否,否,30,jul,2,-1,未知,3,1
U23270,40,管理,研究所,否,是,否,30,jul,2,-1,未知,3,0
U40593,39,老闆,大學,否,否,否,30,jul,2,-1,未知,3,0
U20849,46,老闆,大學,否,否,否,30,jul,8,-1,未知,3,0
U43022,44,家管,高中,否,否,否,30,jul,4,-1,未知,3,0
U23307,42,藍領,高中,否,否,否,30,jul,2,-1,未知,3,0
U6655,45,老闆,高中以下,否,是,否,30,jul,2,-1,未知,3,0
U14786,55,失業,大學,否,是,否,30,jul,2,-1,未知,3,0
U31122,50,藍領,大學,否,否,否,30,jul,9,-1,未知,3,0
U6445,40,工程,大學,否,是,否,30,jul,23,-1,未知,3,0
U24712,43,SOHO,高中,否,否,否,30,jul,6,-1,未知,3,0
U37003,44,家管,高中,否,否,是,30,jul,2,-1,未知,3,1
U6942,54,失業,大學,否,是,否,30,jul,1,-1,未知,3,0
U4774,35,藍領,大學,否,是,否,30,jul,3,-1,未知,3,0
U38765,53,藍領,大學,否,是,是,30,jul,4,-1,未知,3,0
U41315,52,管理,研究所,否,是,是,30,jul,3,-1,未知,3,0
U16075,49,科技,大學,否,是,否,30,jul,3,-1,未知,3,0
U11130,53,管理,研究所,否,否,否,30,jul,1,-1,未知,3,0
U7003,42,服務業,大學,否,否,否,30,jul,3,-1,未知,3,0
U42618,30,老闆,大學,否,否,是,30,jul,5,-1,未知,3,0
U36262,58,管理,研究所,否,是,否,30,jul,10,-1,未知,3,0
U31841,35,管理,研究所,否,是,否,30,jul,8,-1,未知,3,1
U12167,55,工程,大學,否,否,否,30,jul,3,-1,未知,3,0
U33132,44,藍領,大學,否,否,否,30,jul,13,-1,未知,3,0
U10702,52,管理,研究所,否,否,否,30,jul,4,-1,未知,3,0
U44569,58,退休,研究所,否,是,否,30,jul,7,-1,未知,3,0
U5958,59,管理,研究所,否,是,是,30,jul,2,-1,未知,3,0
U21184,46,退休,大學,否,否,是,30,jul,2,-1,未知,3,0
U27275,38,管理,研究所,否,是,否,30,jul,3,-1,未知,3,0
U575,35,失業,大學,否,否,否,30,jul,3,-1,未知,3,0
U3375,55,SOHO,高中,否,否,是,30,jul,3,-1,未知,3,0
U16493,55,管理,研究所,否,是,否,30,jul,3,-1,未知,3,0
U29569,60,退休,大學,否,否,是,30,jul,5,-1,未知,3,0
U32108,41,服務業,大學,否,否,否,30,jul,3,-1,未知,3,0
U11839,55,失業,大學,否,否,否,30,jul,1,-1,未知,3,0
U4084,55,管理,研究所,否,是,是,30,jul,4,-1,未知,3,0
U23140,58,藍領,高中,否,是,否,30,jul,5,-1,未知,3,0
U38346,26,藍領,大學,否,是,是,30,jul,5,-1,未知,3,0
U29315,35,服務業,大學,否,是,否,30,jul,3,-1,未知,3,0
U2534,39,SOHO,研究所,否,否,否,30,jul,3,-1,未知,3,0
U32953,59,管理,研究所,否,否,否,30,jul,3,-1,未知,3,0
U8657,40,服務業,大學,否,是,否,30,jul,6,-1,未知,3,0
U28373,43,科技,大學,否,否,否,30,jul,1,-1,未知,3,0
U35906,51,家管,高中,否,是,否,30,jul,3,-1,未知,3,0
U14891,40,老闆,大學,是,否,是,30,jul,8,-1,未知,3,0
U23590,44,SOHO,大學,否,否,否,30,jul,3,-1,未知,3,0
U43520,57,藍領,高中,否,否,是,30,jul,4,-1,未知,3,0
U12143,31,科技,大學,否,否,是,30,jul,10,-1,未知,3,0
U3622,57,服務業,大學,否,否,否,30,jul,1,-1,未知,3,0
U36604,56,管理,研究所,否,否,是,30,jul,4,-1,未知,3,0
U36156,37,管理,研究所,否,否,否,30,jul,1,-1,未知,3,0
U16461,53,退休,高中,否,否,否,30,jul,1,-1,未知,3,0
U29659,43,家管,高中,否,是,是,30,jul,2,-1,未知,3,0
U36842,42,服務業,高中以下,否,否,是,30,jul,5,-1,未知,3,0
U19101,43,藍領,大學,否,是,否,30,jul,6,-1,未知,3,0
U38244,45,科技,大學,否,否,否,30,jul,3,-1,未知,3,0
U3550,45,科技,大學,否,是,否,30,jul,2,-1,未知,3,0
U45210,34,管理,大學,否,是,否,30,jul,7,-1,未知,3,0
U2669,30,科技,研究所,否,是,是,30,jul,8,-1,未知,3,0
U25911,33,藍領,大學,否,是,否,30,jul,9,-1,未知,3,0
U20635,42,藍領,大學,否,否,否,30,jul,2,-1,未知,3,0
U20320,47,藍領,高中,否,是,否,30,jul,5,-1,未知,3,0
U25979,30,老闆,大學,否,是,否,30,jul,5,-1,未知,3,0
U22449,26,藍領,大學,否,否,否,30,jul,3,-1,未知,3,0
U10764,34,管理,研究所,否,是,是,30,jul,7,-1,未知,3,0
U42027,41,服務業,大學,否,否,否,30,jul,7,-1,未知,3,0
U4309,32,服務業,大學,否,否,是,30,jul,6,-1,未知,3,0
U4722,41,未知,高中以下,否,否,否,30,jul,10,-1,未知,3,0
U9976,60,家管,高中,否,否,是,30,jul,5,-1,未知,3,0
U41892,59,管理,研究所,否,否,否,30,jul,4,-1,未知,3,0
U37141,51,老闆,大學,是,否,是,30,jul,4,-1,未知,3,0
U32977,37,藍領,高中,否,否,否,30,jul,8,-1,未知,3,0
U1589,60,退休,高中,否,否,否,30,jul,3,-1,未知,3,0
U16265,53,工程,研究所,否,是,是,30,jul,20,-1,未知,3,0
U38714,54,科技,大學,否,否,否,30,jul,3,-1,未知,3,1
U44638,60,家管,高中以下,否,否,否,30,jul,3,-1,未知,4,0
U21300,54,管理,大學,否,否,是,30,jul,11,-1,未知,3,0
U18941,35,藍領,高中以下,否,是,否,30,jul,11,-1,未知,3,0
U2829,44,未知,大學,否,否,否,30,jul,21,-1,未知,3,0
U36868,33,老闆,大學,否,是,否,30,jul,5,-1,未知,3,0
U325,50,管理,研究所,否,否,否,30,jul,5,-1,未知,3,0
U9251,31,工程,大學,否,是,否,30,jul,3,-1,未知,3,0
U1185,26,老闆,大學,否,否,否,30,jul,3,-1,未知,3,0
U4696,27,家管,高中,否,是,是,30,jul,4,-1,未知,3,0
U14259,44,管理,大學,否,否,否,30,jul,3,-1,未知,3,0
U32082,30,服務業,大學,否,是,是,30,jul,3,-1,未知,3,0
U33651,36,科技,大學,否,是,是,30,jul,4,-1,未知,3,0
U8040,58,管理,研究所,否,是,否,30,jul,3,-1,未知,3,0
U34475,32,老闆,大學,否,是,否,30,jul,6,-1,未知,3,0
U21362,30,服務業,大學,否,是,否,30,jul,31,-1,未知,3,0
U17914,25,老闆,大學,否,是,否,30,jul,12,-1,未知,3,0
U2497,42,失業,大學,否,是,否,30,jul,6,-1,未知,3,0
U38744,37,學生,研究所,否,否,否,30,jul,6,-1,未知,3,0
U43137,40,老闆,大學,否,否,否,30,jul,3,-1,未知,3,0
U22037,53,科技,大學,否,是,是,30,jul,9,-1,未知,3,0
U11313,39,服務業,大學,否,是,否,30,jul,2,-1,未知,3,0
U22405,55,藍領,大學,否,否,否,30,jul,6,-1,未知,3,0
U19207,46,藍領,大學,否,是,否,23,jul,1,-1,未知,3,0
U28567,45,管理,研究所,否,否,是,15,jul,4,-1,未知,3,0
U28154,45,老闆,大學,否,是,否,23,jul,1,-1,未知,3,0
U22028,60,家管,大學,否,否,是,9,jul,1,-1,未知,3,0
U22019,42,家管,大學,否,是,否,9,jul,1,-1,未知,3,0
U33998,31,服務業,高中以下,否,否,是,9,jul,1,-1,未知,3,0
U219,37,管理,高中以下,否,否,否,9,jul,1,-1,未知,3,0
U25817,45,管理,研究所,否,否,是,9,jul,2,-1,未知,3,0
U34872,53,科技,大學,否,否,否,9,jul,1,-1,未知,3,0
U14307,44,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U4629,57,服務業,大學,否,是,否,9,jul,1,-1,未知,3,0
U42580,39,管理,研究所,否,否,否,9,jul,1,-1,未知,3,0
U17620,28,SOHO,大學,否,是,否,9,jul,1,-1,未知,3,0
U41053,35,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U5277,40,老闆,大學,否,是,否,9,jul,1,-1,未知,3,0
U14761,25,學生,研究所,否,是,否,9,jul,1,-1,未知,3,0
U28047,31,老闆,大學,否,否,否,9,jul,1,-1,未知,3,0
U2922,29,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U18754,59,退休,高中以下,是,否,是,9,jul,2,-1,未知,3,0
U45192,41,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U15417,33,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U542,46,SOHO,研究所,否,否,否,9,jul,5,-1,未知,3,0
U6023,48,科技,大學,否,是,是,9,jul,1,-1,未知,3,0
U38694,39,藍領,大學,否,是,是,9,jul,13,-1,未知,3,0
U12518,60,藍領,大學,否,是,否,9,jul,1,-1,未知,4,0
U16759,54,SOHO,高中,否,否,是,9,jul,2,-1,未知,3,0
U20031,34,老闆,大學,否,是,是,9,jul,1,-1,未知,3,0
U27545,43,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U37705,44,管理,研究所,否,否,否,9,jul,3,-1,未知,3,0
U9780,36,老闆,大學,否,否,是,9,jul,6,-1,未知,3,0
U39597,35,家管,高中,否,是,否,9,jul,1,-1,未知,3,0
U35673,34,科技,大學,否,否,是,9,jul,1,-1,未知,3,0
U31918,28,服務業,大學,否,否,否,9,jul,1,-1,未知,3,0
U298,43,退休,高中,否,否,是,9,jul,1,-1,未知,3,0
U9403,35,管理,高中以下,否,否,否,9,jul,10,-1,未知,3,0
U33552,39,服務業,大學,否,是,否,9,jul,1,-1,未知,3,1
U20899,28,老闆,大學,否,否,是,9,jul,1,-1,未知,3,0
U9527,46,科技,大學,是,否,是,9,jul,1,-1,未知,3,0
U25376,35,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U35400,45,老闆,大學,否,否,否,9,jul,3,-1,未知,3,0
U27077,41,家管,大學,否,否,否,9,jul,2,-1,未知,3,0
U28859,28,科技,大學,否,否,是,9,jul,2,-1,未知,3,0
U4749,35,SOHO,大學,否,否,是,9,jul,2,-1,未知,3,0
U7462,31,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U44027,44,藍領,高中,否,是,否,9,jul,1,-1,未知,3,0
U34827,34,工程,研究所,否,是,是,9,jul,1,-1,未知,3,0
U28270,32,家管,大學,否,否,是,9,jul,6,-1,未知,3,0
U37459,57,SOHO,大學,否,否,是,9,jul,1,-1,未知,3,0
U39131,48,科技,高中,否,否,否,9,jul,2,-1,未知,3,0
U5218,60,退休,高中以下,否,是,是,9,jul,1,-1,未知,3,0
U33436,34,科技,大學,否,否,否,9,jul,1,-1,未知,3,0
U28347,52,管理,高中,否,否,否,9,jul,1,-1,未知,3,0
U41258,42,工程,研究所,否,否,否,9,jul,1,-1,未知,3,0
U8062,35,管理,研究所,否,是,否,9,jul,1,-1,未知,3,1
U30311,57,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U38118,45,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U3018,41,工程,大學,否,否,是,9,jul,1,-1,未知,3,0
U24790,37,藍領,高中以下,否,是,否,9,jul,1,-1,未知,3,0
U10337,55,退休,研究所,否,是,否,9,jul,1,-1,未知,3,0
U24252,57,退休,大學,否,是,否,9,jul,1,-1,未知,3,0
U21482,54,管理,高中,否,否,是,9,jul,1,-1,未知,3,0
U40250,44,工程,研究所,否,是,否,9,jul,1,-1,未知,3,0
U40068,29,老闆,研究所,是,否,是,9,jul,3,-1,未知,3,1
U8357,43,藍領,高中,否,是,否,9,jul,1,-1,未知,3,0
U32098,52,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U35779,43,科技,大學,否,是,是,9,jul,3,-1,未知,3,1
U29056,30,服務業,高中,否,是,是,9,jul,1,-1,未知,3,0
U13454,53,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U43632,45,服務業,大學,否,是,否,9,jul,1,-1,未知,3,0
U14167,40,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U4936,56,科技,研究所,否,否,是,9,jul,1,-1,未知,3,0
U41723,59,失業,研究所,否,是,否,9,jul,1,-1,未知,3,0
U40193,45,科技,大學,否,否,否,9,jul,2,-1,未知,3,0
U28856,40,藍領,高中,否,是,否,9,jul,1,-1,未知,3,1
U11369,59,管理,高中,否,是,否,9,jul,1,-1,未知,3,0
U37979,45,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U10096,44,管理,大學,否,是,否,9,jul,1,-1,未知,3,0
U43948,54,服務業,大學,否,否,是,9,jul,1,-1,未知,3,0
U38699,30,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U32490,36,老闆,大學,否,否,否,9,jul,2,-1,未知,3,0
U36410,53,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U6702,50,SOHO,大學,否,是,否,9,jul,1,-1,未知,3,0
U23386,34,家管,高中,否,是,否,9,jul,1,-1,未知,3,0
U12570,45,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U25192,26,服務業,大學,否,否,否,9,jul,1,-1,未知,3,0
U17805,49,老闆,大學,否,否,是,9,jul,1,-1,未知,3,0
U20967,44,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U18878,59,SOHO,大學,否,否,否,9,jul,1,-1,未知,3,0
U8286,50,服務業,大學,否,是,否,9,jul,1,-1,未知,3,0
U12056,51,SOHO,大學,否,否,是,9,jul,2,-1,未知,3,0
U28023,41,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U41778,57,藍領,大學,否,否,是,9,jul,1,-1,未知,3,0
U3117,41,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U19644,45,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U13358,57,家管,高中,否,否,否,9,jul,3,-1,未知,3,0
U118,34,藍領,大學,否,否,否,9,jul,1,-1,未知,3,0
U9188,36,科技,大學,否,是,是,9,jul,1,-1,未知,3,0
U5385,33,服務業,大學,否,否,否,9,jul,1,-1,未知,3,0
U29038,35,科技,大學,否,是,否,9,jul,1,-1,未知,3,0
U40107,41,老闆,高中,否,是,否,9,jul,1,-1,未知,3,0
U13888,43,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U36987,40,老闆,大學,否,是,否,9,jul,1,-1,未知,3,0
U25322,49,藍領,大學,否,否,是,9,jul,1,-1,未知,3,1
U44720,41,服務業,研究所,否,是,否,9,jul,1,-1,未知,3,1
U6579,53,家管,高中,否,是,否,9,jul,1,-1,未知,3,0
U40074,47,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U42436,55,藍領,高中,否,否,是,9,jul,1,-1,未知,3,0
U33753,31,管理,高中以下,否,否,是,9,jul,1,-1,未知,3,0
U6723,37,家管,研究所,否,是,否,9,jul,1,-1,未知,3,0
U4234,58,工程,研究所,否,是,否,9,jul,1,-1,未知,3,1
U9794,43,藍領,高中,否,否,否,9,jul,1,-1,未知,3,1
U40491,36,科技,研究所,否,是,否,9,jul,1,-1,未知,3,0
U39458,30,管理,大學,否,是,否,9,jul,1,-1,未知,3,0
U38068,37,老闆,高中,否,是,否,9,jul,1,-1,未知,3,1
U24873,43,藍領,大學,否,否,是,9,jul,8,-1,未知,3,0
U10166,40,老闆,大學,否,是,是,9,jul,1,-1,未知,3,0
U35412,56,退休,研究所,否,否,是,9,jul,1,-1,未知,3,0
U35788,34,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U7490,52,藍領,高中以下,否,是,否,9,jul,1,-1,未知,3,1
U42894,51,工程,研究所,否,是,否,9,jul,1,-1,未知,3,0
U15263,31,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U1812,42,SOHO,大學,否,是,否,9,jul,1,-1,未知,3,0
U22038,45,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U20126,33,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U30465,35,老闆,大學,否,是,否,9,jul,1,-1,未知,3,0
U13405,60,退休,高中,否,否,否,9,jul,1,-1,未知,3,0
U30550,27,服務業,大學,否,否,是,9,jul,1,-1,未知,3,0
U41167,44,管理,研究所,否,否,否,9,jul,2,-1,未知,3,0
U45098,45,藍領,高中,否,是,否,9,jul,1,-1,未知,3,0
U13451,33,服務業,大學,否,是,否,9,jul,1,-1,未知,3,0
U35789,38,管理,研究所,是,是,是,9,jul,5,-1,未知,3,1
U6889,37,科技,研究所,否,否,否,9,jul,4,-1,未知,3,0
U39469,46,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U37811,47,SOHO,大學,否,否,是,9,jul,1,-1,未知,3,0
U37166,41,工程,大學,否,是,否,9,jul,1,-1,未知,3,0
U26881,33,管理,研究所,否,是,否,9,jul,1,-1,未知,3,0
U9318,59,家管,高中,否,是,否,9,jul,1,-1,未知,3,0
U1469,50,老闆,高中,否,否,是,9,jul,7,-1,未知,3,0
U12311,52,藍領,高中,否,否,是,9,jul,1,-1,未知,3,0
U41695,35,科技,研究所,否,否,是,9,jul,3,-1,未知,3,0
U5369,33,藍領,高中,否,否,否,9,jul,1,-1,未知,3,0
U33029,27,藍領,高中,否,否,是,9,jul,2,-1,未知,3,0
U1718,45,科技,大學,否,是,是,9,jul,1,-1,未知,3,0
U12590,27,科技,大學,否,否,是,9,jul,5,-1,未知,3,0
U37931,26,科技,大學,否,否,是,9,jul,5,-1,未知,3,1
U11036,49,失業,大學,否,否,否,9,jul,3,-1,未知,3,0
U27347,30,藍領,大學,否,否,是,9,jul,1,-1,未知,3,0
U9863,51,藍領,大學,否,否,否,9,jul,1,-1,未知,3,0
U2788,42,服務業,大學,否,是,否,9,jul,1,-1,未知,3,0
U30265,37,老闆,大學,否,否,否,9,jul,6,-1,未知,3,0
U11104,51,藍領,高中以下,否,否,否,9,jul,1,-1,未知,3,0
U9891,31,服務業,大學,否,否,否,9,jul,1,-1,未知,3,0
U43262,29,管理,研究所,否,否,是,9,jul,1,-1,未知,3,0
U30694,35,藍領,大學,否,是,否,9,jul,1,-1,未知,3,0
U39125,59,工程,研究所,否,否,是,9,jul,1,-1,未知,3,0
U11525,34,科技,大學,否,否,是,9,jul,1,-1,未知,3,0
U38063,49,家管,高中,否,否,否,9,jul,1,-1,未知,3,0
U2435,34,服務業,大學,否,否,是,9,jul,1,-1,未知,3,0
