Prod_output_num,locations,gender,age,click_on_prod,balance,registry_to_use_time,credit_card_paid,active_member,estimated_salary,buy
455,Tainan,Female,43,6,0,1,1,0,81250.79,0
726,Taipei,Male,29,7,0,2,1,0,91844.14,1
544,Tainan,Male,30,8,145241.63,1,1,0,80676.83,0
651,Taichung,Male,31,7,138008.06,2,1,1,129912.74,0
814,Taipei,Female,31,4,0,2,1,0,142029.17,0
537,Taipei,Male,39,2,0,2,1,0,137651.6,0
553,Taipei,Male,37,2,0,2,1,1,33877.29,0
800,Tainan,Male,38,9,0,1,1,1,78744.39,0
791,Taipei,Male,34,7,0,2,1,1,96734.46,0
699,Tainan,Female,29,9,127570.93,2,1,1,164756.81,0
756,Taipei,Female,28,6,0,1,1,0,164394.65,0
591,Tainan,Female,27,5,107812.67,1,0,0,162501.83,1
850,Taichung,Male,22,7,91560.58,2,0,1,10541.38,0
760,Taichung,Male,34,6,121303.77,2,1,0,59325.21,0
569,Tainan,Male,43,8,161546.68,2,0,0,178187.28,0
661,Tainan,Female,35,5,128415.45,1,1,1,142626.49,0
670,Taipei,Female,31,2,57530.06,1,1,0,181893.31,1
694,Taipei,Male,38,1,0,2,0,0,156858.2,0
728,Taipei,Female,28,4,142243.54,2,1,1,33074.51,0
764,Taichung,Female,39,9,138341.51,1,1,1,50072.94,1
639,Taipei,Male,32,9,0,2,1,1,111340.36,0
683,Taipei,Female,30,2,0,2,0,0,100496.84,1
663,Tainan,Male,30,4,0,3,1,1,101371.05,0
826,Tainan,Male,41,5,146466.46,2,0,1,180934.67,0
735,Tainan,Male,36,5,0,2,1,1,105152.17,0
682,Taipei,Female,58,1,0,1,1,0,706.5,0
663,Taipei,Female,39,8,0,2,1,0,101168.9,0
562,Tainan,Female,29,9,120307.58,1,1,0,6795.61,0
696,Taipei,Male,27,4,87637.26,2,0,1,196111.35,0
850,Tainan,Male,38,2,94652.04,1,1,0,171960.76,0
719,Taipei,Female,22,7,114415.84,1,1,0,177497.4,0
804,Taipei,Female,71,8,0,2,0,0,147995.96,0
604,Taipei,Male,40,1,84315.02,1,0,1,36209.1,0
782,Tainan,Female,27,3,0,2,1,1,143614.01,0
512,Taichung,Male,42,9,93955.83,2,1,1,14828.54,0
569,Taipei,Male,36,1,67087.69,1,1,1,154775.7,0
597,Taichung,Female,22,6,101528.61,1,1,1,70529,1
753,Taichung,Male,30,1,110824.52,1,1,0,57896.27,0
430,Taipei,Female,33,8,0,1,1,0,69759.91,0
756,Taipei,Male,28,8,179960.2,1,1,1,89938.08,0
493,Taipei,Male,38,3,134006.77,1,1,1,89578.32,0
777,Taichung,Female,37,10,121532.17,2,1,0,73464.88,0
779,Tainan,Female,38,7,0,2,1,0,138542.87,0
702,Tainan,Female,38,2,0,1,1,0,161888.63,0
551,Taipei,Male,35,7,129717.3,2,0,1,86937.2,0
749,Taichung,Male,22,4,94762.16,2,1,0,42241.54,0
742,Taichung,Male,55,5,155196.17,1,0,0,121207.66,1
752,Taichung,Male,29,4,129514.99,1,1,0,102930.46,0
740,Taichung,Female,57,3,113386.36,2,1,0,65121.63,1
576,Taipei,Male,24,3,0,1,0,0,78498.04,1
637,Tainan,Male,43,3,172196.23,1,1,0,104769.96,0
724,Taipei,Male,28,5,97612.12,1,1,0,96498.14,0
685,Taipei,Male,20,4,104719.94,2,1,1,38691.34,0
625,Taipei,Female,38,7,0,1,1,1,164804.02,0
571,Taichung,Male,37,9,139592.98,3,1,1,104152.65,1
584,Tainan,Female,29,4,0,2,1,1,88866.92,0
550,Taipei,Female,22,7,139096.85,1,1,1,129890.94,0
662,Tainan,Female,72,7,140301.72,1,0,0,179258.67,0
803,Tainan,Male,43,3,0,1,1,1,72051.44,0
615,Taipei,Male,66,7,0,2,1,0,74580.8,0
481,Tainan,Male,39,1,111233.09,1,1,0,123995.15,0
701,Taipei,Male,23,3,0,2,1,1,38960.59,0
751,Taipei,Male,29,10,147737.63,1,0,0,94951.27,0
675,Taipei,Male,35,8,0,2,1,0,56642.97,0
733,Taichung,Male,40,5,125725.02,2,1,0,50783.1,0
822,Taipei,Male,38,6,128289.7,3,1,1,9149.96,1
559,Taipei,Female,46,5,0,1,1,1,21006.1,1
731,Taichung,Female,49,4,88826.07,1,1,0,33759.41,1
678,Taipei,Female,41,1,143443.61,1,1,1,196622.28,1
645,Taipei,Female,68,9,0,4,1,0,176353.87,1
701,Taipei,Male,29,2,0,2,1,1,176943.59,0
554,Tainan,Male,26,8,149134.46,1,1,0,177966.24,0
723,Taipei,Male,30,3,124119.54,1,1,1,162198.32,0
766,Taichung,Male,44,3,116822.7,1,0,1,197643.24,0
597,Taipei,Female,24,1,103219.47,1,1,1,60420.07,0
574,Taipei,Male,41,1,0,2,0,1,70550,0
655,Taichung,Female,40,0,81954.6,1,1,0,198798.44,1
780,Taichung,Female,37,10,95196.26,1,1,1,126310.39,1
672,Tainan,Male,43,5,0,2,1,0,64515.5,0
717,Taipei,Male,38,7,0,2,1,0,158580.05,0
521,Taipei,Female,32,2,136555.01,2,1,0,129353.21,0
633,Taipei,Male,59,5,0,1,1,0,137273.97,0
669,Taipei,Male,39,3,119452.03,1,1,0,171575.54,0
740,Taipei,Male,44,9,0,1,0,0,96528,1
462,Taichung,Female,24,9,69881.09,2,0,0,64421.02,0
619,Taipei,Male,39,5,0,2,1,0,158444.61,0
665,Taipei,Female,44,7,0,2,1,0,66548.58,0
655,Tainan,Female,27,9,0,2,0,1,108008.05,0
463,Tainan,Male,20,8,204223.03,1,1,1,128268.39,0
799,Taipei,Female,63,1,110314.21,2,1,1,37464,1
713,Tainan,Female,48,1,163760.82,1,0,1,157381.14,1
807,Taichung,Female,31,1,141069.18,3,1,0,194257.11,0
728,Taipei,Male,38,1,115934.74,1,1,0,139059.05,0
582,Taipei,Male,52,2,151457.88,1,0,0,40893.61,0
704,Taichung,Female,35,3,154206.07,2,1,0,40261.49,0
714,Taipei,Female,26,9,89928.99,1,1,1,46203.31,0
628,Taipei,Male,30,8,89182.09,1,1,0,13126.9,0
809,Taichung,Male,41,1,79706.25,2,1,1,165675.01,0
547,Tainan,Female,44,5,0,3,0,1,5459.07,1
560,Taipei,Female,27,5,0,2,1,1,131919.48,0
811,Taipei,Male,31,7,117799.28,1,1,0,182372.35,0
584,Taipei,Male,26,4,0,2,1,1,147600.54,0
691,Taipei,Male,28,1,0,2,0,1,92865.41,0
680,Taichung,Male,34,6,146422.22,1,1,1,67142.97,1
588,Taichung,Male,33,9,150186.22,2,1,0,65611.01,0
721,Taichung,Male,40,6,100275.88,1,1,1,138564.48,1
850,Taipei,Male,47,6,0,1,1,1,187391.02,1
529,Taipei,Male,32,9,147493.89,1,1,1,33656.35,0
622,Taipei,Male,43,8,0,2,1,1,100618.17,0
683,Taipei,Female,42,8,0,2,0,0,198134.9,0
575,Taipei,Male,29,4,121823.4,2,1,0,50368.87,0
577,Tainan,Female,40,1,0,2,1,0,108787,0
510,Taichung,Male,31,0,113688.63,1,1,1,33099.41,1
652,Tainan,Female,40,7,100471.34,1,1,0,124550.88,0
569,Taichung,Female,28,3,100032.52,1,1,1,5159.21,1
687,Tainan,Male,31,3,0,2,0,1,48228.1,0
822,Taipei,Male,32,8,116358,1,1,1,108798.36,0
656,Taichung,Female,23,4,163549.63,1,0,0,21085.12,0
745,Taichung,Male,51,3,99183.9,1,1,0,28922.25,0
386,Tainan,Female,53,1,131955.07,1,1,0,62514.65,1
684,Tainan,Female,41,1,134177.06,1,0,1,177506.66,0
635,Tainan,Female,38,1,0,2,1,1,90605.05,0
582,Taipei,Male,30,2,0,2,1,0,132029.95,0
613,Tainan,Male,19,5,0,1,1,0,176903.35,0
795,Taichung,Female,56,9,94348.94,1,1,1,29239.29,1
659,Taipei,Female,32,2,155584.21,1,0,0,153662.88,0
745,Taipei,Female,28,6,0,2,1,1,154389.18,0
604,Tainan,Female,41,10,0,2,1,0,166224.39,0
509,Taichung,Male,32,9,170661.47,1,1,0,21646.2,0
706,Taichung,Female,29,6,185544.36,1,1,1,171037.63,0
619,Tainan,Female,44,6,52831.13,1,1,0,112649.22,1
572,Taichung,Male,51,8,97750.07,3,1,0,193014.26,1
695,Taipei,Male,36,6,114007.5,2,1,1,118120.88,0
543,Taipei,Female,71,1,104308.77,1,1,0,25650.04,0
640,Taipei,Female,33,6,84719.13,2,1,0,113048.79,0
672,Taipei,Male,39,2,0,2,1,1,87372.49,0
701,Taipei,Male,39,9,140236.98,1,0,0,146651.99,0
634,Tainan,Male,25,9,0,2,1,0,8227.91,0
531,Tainan,Female,42,6,75302.85,2,0,1,57034.35,0
699,Taipei,Male,27,1,0,2,1,1,93003.21,0
605,Taipei,Female,51,9,104760.82,1,1,0,165574.54,1
534,Taipei,Female,49,7,0,1,1,1,13566.48,1
449,Tainan,Female,31,1,113693,1,0,1,82796.29,0
684,Tainan,Female,36,5,174180.39,1,1,1,119830.08,0
622,Taichung,Male,42,9,115766.26,1,0,1,72155.85,1
714,Taipei,Female,40,0,0,2,1,1,62762.12,0
712,Tainan,Female,48,8,0,2,1,1,183235.33,0
783,Taipei,Female,72,5,121215.9,2,1,0,105206.48,0
743,Taichung,Male,45,10,144677.19,3,1,1,22512.44,1
683,Taipei,Male,36,5,115350.63,1,1,0,122305.91,0
654,Tainan,Male,40,5,105683.63,1,1,1,173617.09,0
700,Taipei,Male,37,1,135179.49,1,1,1,160670.37,0
744,Tainan,Male,31,0,117551.23,1,1,1,158958.9,0
645,Taichung,Male,25,1,157404.02,2,1,1,93073.04,0
525,Tainan,Male,36,3,77910.23,1,1,1,67238.01,0
732,Taipei,Male,25,0,110942.9,1,0,1,172576.56,0
721,Taipei,Female,40,7,0,2,1,0,122580.48,0
622,Taipei,Male,32,5,179305.09,1,1,0,149043.78,0
654,Taichung,Male,31,5,150593.59,2,1,0,105218.45,0
529,Taipei,Female,43,0,123815.86,1,1,0,78463.99,1
720,Tainan,Female,59,6,0,2,1,0,160849.43,1
850,Taichung,Female,25,8,69385.17,2,1,1,87834.24,0
667,Taichung,Male,27,2,138032.15,1,1,1,166317.71,0
620,Taipei,Male,41,3,0,2,1,0,137309.06,0
616,Taipei,Male,29,9,0,1,1,0,166984.44,0
637,Taichung,Female,46,2,143500.82,1,1,1,166996.46,1
710,Tainan,Female,29,3,119670.18,1,1,1,188022.44,0
717,Tainan,Male,33,1,99106.73,1,0,1,194467.23,0
786,Taichung,Male,24,2,120135.55,2,1,0,125449.47,0
651,Taipei,Female,39,8,0,1,1,1,137452.57,0
530,Taipei,Female,55,4,120905.03,1,0,0,123475.88,1
815,Tainan,Female,57,5,0,3,0,1,38941.44,1
715,Taichung,Female,34,9,102277.52,1,0,1,177852.57,1
496,Taichung,Female,55,4,125292.53,1,1,0,31532.96,1
680,Tainan,Male,42,0,0,1,1,1,136377.21,0
646,Taipei,Female,51,4,101629.3,1,0,1,130541.1,0
807,Taichung,Male,47,1,171937.27,1,1,0,65636.92,0
727,Taipei,Male,47,7,0,2,1,1,193305.35,0
787,Taipei,Male,25,5,0,2,1,1,47307.9,0
806,Taipei,Male,34,6,0,2,0,1,100809.99,0
603,Taipei,Male,31,1,129743.75,1,1,1,109145.2,0
649,Tainan,Male,32,1,0,1,0,0,91167.19,1
547,Taichung,Male,41,3,151191.31,1,1,1,175295.89,1
684,Taichung,Male,32,3,102630.13,2,1,0,127433.47,0
477,Taipei,Female,57,9,114023.64,2,1,0,71167.17,1
558,Taichung,Male,41,2,124227.14,1,1,0,111184.67,0
695,Taipei,Female,23,1,0,2,1,0,141756.32,0
592,Tainan,Male,35,6,80285.16,1,1,1,72678.75,1
789,Taipei,Male,31,4,175477.15,1,1,0,172832.9,0
597,Taipei,Female,29,1,132144.35,1,1,1,158086.33,0
839,Taichung,Male,47,2,136911.07,1,1,0,168184.62,1
405,Taichung,Male,31,5,133299.67,2,1,0,72950.14,0
658,Taipei,Male,39,7,0,2,1,1,48378.4,0
684,Taichung,Male,42,1,117691,1,1,0,23135.65,1
633,Taipei,Male,35,10,0,2,1,1,65675.47,0
589,Taipei,Male,46,9,0,2,1,1,170676.67,0
750,Taichung,Female,37,1,133199.71,2,1,0,27366.77,0
771,Tainan,Male,51,5,135506.58,3,1,0,152479.64,1
812,Taichung,Male,33,2,127154.14,2,0,0,105383.49,0
539,Tainan,Male,39,2,0,2,1,0,48189.94,0
670,Taichung,Female,42,5,49508.79,3,1,0,100324.01,0
673,Taipei,Male,41,5,0,1,1,0,65657.29,0
538,Taipei,Female,62,3,75051.49,1,0,1,17682.02,1
575,Tainan,Male,52,8,123925.23,1,0,1,111342.66,1
682,Taipei,Male,41,6,0,2,0,0,134158.09,1
712,Taipei,Male,33,3,153819.58,1,1,1,79176.09,1
598,Tainan,Female,39,5,0,2,1,0,83103.46,0
776,Tainan,Male,30,6,0,2,0,0,63908.86,0
606,Tainan,Female,23,10,70417.79,1,0,0,90896.04,0
686,Tainan,Male,38,7,111484.88,1,1,0,76076.2,0
850,Tainan,Male,38,1,146343.98,1,0,0,103902.11,0
642,Taipei,Male,72,1,160541,2,1,0,142223.94,0
606,Taichung,Male,27,2,130274.26,2,1,1,147533.09,0
627,Taipei,Female,21,7,98993.02,1,1,0,169156.64,0
850,Tainan,Male,36,0,0,2,1,1,141242.57,0
850,Taichung,Male,32,9,141827.33,2,1,0,149458.73,0
724,Taipei,Female,40,6,110054.45,1,1,0,86950.72,0
579,Taipei,Male,28,4,0,2,1,0,176925.69,0
727,Tainan,Male,28,1,0,1,1,1,40357.39,0
813,Taichung,Female,36,6,98088.09,1,0,0,26687.22,1
642,Taipei,Male,48,9,118317.27,4,0,1,78702.98,1
669,Tainan,Male,22,10,0,2,1,1,176163.74,0
574,Taichung,Male,54,1,99774.5,1,0,1,4896.11,1
774,Taipei,Female,32,4,0,2,0,1,114899.13,0
735,Taipei,Female,38,1,0,3,0,1,92220.12,1
639,Tainan,Female,27,8,133806.54,2,1,1,6251.3,0
738,Tainan,Male,44,2,0,2,1,1,43018.82,1
835,Taipei,Male,32,8,124993.29,2,1,0,27548.06,0
637,Tainan,Female,44,0,157622.58,1,1,0,120454.2,0
589,Taichung,Male,48,5,126111.61,1,0,0,133961.19,0
591,Taipei,Male,42,9,161651.37,2,1,0,131753.97,0
723,Taipei,Female,40,7,142856.95,2,0,1,38019.74,0
831,Taichung,Male,44,3,111100.98,1,1,0,28144.07,1
733,Tainan,Male,35,8,102918.38,1,1,0,45959.86,0
731,Taipei,Female,30,5,0,2,1,1,189528.72,0
654,Taipei,Male,47,10,0,2,1,1,170481.98,0
828,Taipei,Male,37,4,0,2,1,1,94845.45,0
590,Tainan,Male,22,7,125265.61,1,1,0,161253.08,0
657,Taipei,Male,37,4,82500.28,1,1,0,115260.72,0
531,Taichung,Female,64,2,175754.87,2,1,0,60721.4,0
516,Taipei,Female,47,6,109387.33,1,0,1,121365.45,0
561,Taipei,Male,37,1,100443.36,2,0,0,101693.73,0
682,Tainan,Female,54,0,83102.72,2,1,0,54132.93,0
575,Tainan,Male,28,7,0,1,1,0,10666.05,0
623,Taipei,Female,28,4,0,2,1,1,41227.67,0
642,Taipei,Female,40,7,0,2,1,1,10712.82,0
779,Taipei,Female,48,2,115290.27,1,0,1,98912.69,1
671,Taipei,Female,42,6,0,2,1,1,197202.48,0
495,Taipei,Female,40,1,140197.71,2,1,1,150720.39,0
850,Taipei,Female,28,1,105245.34,1,0,0,74780.13,0
630,Taipei,Male,50,8,0,2,0,0,79377.45,0
588,Taipei,Male,32,1,0,2,1,0,8763.87,0
562,Taichung,Male,35,3,142296.13,1,0,0,177112.7,0
740,Tainan,Female,56,4,99097.33,1,1,0,85016.64,1
695,Taipei,Male,28,5,171069.39,2,1,0,88689.4,0
589,Taipei,Female,39,7,0,2,0,1,95985.64,0
607,Taipei,Female,31,1,102523.88,1,1,0,166792.71,0
794,Taipei,Male,35,6,0,2,1,0,68730.91,0
580,Taichung,Male,44,9,143391.07,1,0,1,146891.07,1
644,Taichung,Female,44,8,106022.73,2,0,1,148727.42,0
636,Tainan,Female,36,1,0,1,1,1,43134.58,0
599,Taichung,Male,36,3,128960.21,2,1,0,40318.33,0
507,Taipei,Female,35,2,0,2,1,1,97633.93,0
682,Taipei,Female,48,7,0,2,1,1,65069.03,0
714,Taipei,Female,24,7,0,2,1,1,166335,0
696,Taipei,Female,25,8,126442.59,1,1,1,121904.44,0
599,Tainan,Male,51,0,0,1,1,0,175235.99,0
577,Taipei,Male,37,2,127261.35,1,1,1,56185.05,0
733,Tainan,Female,32,5,0,2,1,1,131625.14,0
647,Taipei,Female,33,4,0,1,1,1,152323.04,0
831,Taipei,Female,34,2,0,2,0,1,165840.94,0
543,Taichung,Male,30,6,73481.05,1,1,0,176692.65,0
679,Taipei,Male,34,7,160515.37,1,1,1,121904.14,0
713,Taichung,Female,61,4,149525.34,2,1,1,123663.63,0
690,Taichung,Male,43,2,166522.78,1,0,1,119644.59,1
751,Taipei,Male,29,1,135536.5,1,1,1,66825.33,0
613,Taichung,Female,43,10,120481.69,1,0,1,94875.03,1
701,Tainan,Male,28,1,103421.32,1,0,0,76304.73,0
698,Taipei,Male,33,5,135658.73,2,0,0,39755,0
451,Taipei,Female,36,2,0,2,1,0,180142.42,0
665,Taipei,Male,28,8,191402.82,2,1,1,83238.4,0
726,Taichung,Male,50,9,94504.35,1,0,0,5078.9,0
608,Taichung,Female,44,5,126147.84,1,0,0,132424.69,1
549,Taipei,Female,46,7,0,1,1,0,109057.56,0
803,Taipei,Male,33,6,0,2,1,1,115676.61,0
663,Taipei,Male,43,4,87624.03,2,1,1,149401.33,0
558,Taipei,Female,45,1,153697.53,2,0,1,89891.4,1
714,Taipei,Female,25,4,0,2,0,1,82500.84,0
704,Taipei,Male,39,5,0,1,1,1,6416.92,0
805,Taichung,Female,45,9,116585.97,1,1,1,189428.75,1
659,Taichung,Male,34,9,134464.58,2,1,1,178833.34,0
738,Taichung,Male,62,10,83008.31,1,1,0,42766.03,0
635,Tainan,Male,35,2,113635.16,1,1,1,90883.12,0
530,Tainan,Female,36,7,0,2,1,1,80619.09,0
661,Taichung,Male,41,5,122552.48,2,0,0,120646.4,0
531,Tainan,Male,31,2,118899.45,2,0,1,41409.36,0
694,Taipei,Female,29,5,99713.87,1,0,1,112317.89,0
731,Taipei,Female,36,6,0,1,0,1,152128.36,0
556,Taipei,Female,36,2,134208.22,1,0,0,177670.57,0
647,Taichung,Female,41,1,85906.65,3,1,1,189159.97,0
850,Taichung,Male,32,3,137714.25,1,0,0,159403.68,0
573,Tainan,Male,33,1,160777.9,1,1,0,149536.15,0
591,Taipei,Male,45,5,0,2,1,0,155492.87,0
723,Taipei,Male,21,4,0,2,0,1,24847.02,0
617,Taipei,Male,25,1,102585.88,2,1,0,115387.4,0
704,Taichung,Female,39,10,102556.18,2,1,1,171971.25,1
457,Taichung,Male,42,4,126772.57,1,0,0,126106.4,0
787,Taichung,Female,38,3,158373.23,1,1,0,28228.35,0
651,Taipei,Female,34,9,0,2,1,1,138113.71,0
612,Taichung,Male,42,5,141927.1,1,1,0,43018.98,0
828,Tainan,Male,47,1,109876.82,2,1,1,83611.45,1
724,Taipei,Female,34,2,0,2,1,0,118863.38,0
648,Taichung,Male,44,9,111369.79,2,1,0,91947.74,0
569,Tainan,Male,35,3,116969.35,1,0,1,94488.82,0
765,Taichung,Female,34,8,136729.51,2,0,1,47058.21,0
577,Taichung,Female,44,1,152086.15,1,0,0,44719.5,1
603,Tainan,Male,46,2,0,2,1,1,174478.54,0
568,Tainan,Male,28,1,127289.28,1,0,1,45611.51,0
748,Taichung,Male,45,2,119852.01,1,0,1,73853.94,1
573,Tainan,Male,38,4,0,2,1,0,196517.43,0
771,Tainan,Female,41,5,0,2,0,0,92914.67,0
763,Taipei,Male,35,9,0,1,1,0,31372.91,0
410,Taipei,Female,35,7,117183.74,1,1,0,109733.73,0
728,Taipei,Male,33,8,129907.63,1,0,0,36083.96,0
655,Tainan,Female,78,2,0,2,0,0,188435.38,0
580,Taichung,Female,36,6,145387.32,2,1,0,169963.2,1
712,Taipei,Male,35,7,124616.23,1,1,0,69320.97,0
680,Taipei,Male,31,9,0,2,1,1,36145.53,0
383,Tainan,Female,48,8,95808.19,1,0,1,137702.01,1
721,Taipei,Male,35,10,0,2,1,1,71594.26,0
620,Taipei,Female,42,1,0,2,0,0,65565.92,0
774,Tainan,Female,36,8,117152.3,1,0,1,101828.39,0
563,Taipei,Male,35,3,106250.72,1,0,1,39546.32,0
850,Taichung,Female,27,8,111837.78,2,1,0,110805.79,0
681,Taipei,Male,47,9,97023.21,1,1,0,2168.13,0
631,Taipei,Female,31,8,137687.72,1,1,1,190067.12,0
614,Tainan,Female,40,3,113348.5,1,1,0,77789.01,0
704,Tainan,Male,24,10,122109.78,1,1,0,127654.37,0
786,Taipei,Male,32,2,120452.4,2,0,1,79602.86,0
534,Taipei,Female,53,7,0,2,1,0,80619.17,0
590,Tainan,Male,34,0,65812.35,2,0,0,160346.3,0
583,Tainan,Female,40,3,54428.37,1,1,1,109638.78,1
656,Taipei,Female,75,3,0,2,1,0,1276.87,0
597,Taipei,Male,33,9,0,2,1,1,49374.82,0
588,Taichung,Female,48,1,143279.58,2,1,1,31580.8,1
667,Taichung,Male,32,0,103846.65,1,1,1,20560.69,0
627,Taipei,Male,37,2,125190.86,1,0,0,84584.69,0
708,Taipei,Female,33,8,0,2,0,0,15246.83,0
641,Taipei,Male,65,6,38340.02,1,1,1,32607.77,1
527,Taichung,Female,28,2,123802.98,2,1,0,155846.69,0
592,Taipei,Male,37,3,96651.03,1,1,0,3232.82,0
465,Taipei,Male,33,8,0,2,1,1,177668.55,0
628,Taipei,Male,39,6,0,2,0,1,134441.6,0
678,Taipei,Male,43,1,133237.21,1,1,1,111032.79,1
570,Taipei,Female,61,6,142105.35,1,1,0,45214.04,0
815,Taipei,Male,37,1,166115.42,1,1,1,67208.3,0
817,Taipei,Female,37,6,81070.34,2,1,1,80985.88,0
717,Taipei,Male,35,4,0,1,1,0,167573.06,0
641,Taipei,Female,53,0,123835.52,2,0,0,160110.65,0
624,Taipei,Male,51,10,123401.43,2,1,0,127825.25,0
579,Taichung,Male,49,4,169377.31,1,1,0,123535.05,0
698,Taipei,Male,38,2,130015.24,1,1,0,41595.3,0
645,Taipei,Male,32,4,0,2,0,0,97628.08,0
691,Taipei,Male,34,8,133936.04,2,1,1,91359.79,0
638,Taipei,Male,34,6,114543.27,1,1,0,97755.29,0
705,Taipei,Female,31,3,119794.67,1,0,1,182528.44,0
720,Taipei,Male,33,9,0,2,1,0,142956.48,0
553,Tainan,Male,44,4,0,1,1,1,10789.3,0
658,Taipei,Female,29,8,0,2,0,0,130461.09,0
648,Taichung,Female,32,8,157138.99,3,1,1,190994.48,1
636,Tainan,Male,45,3,0,2,1,0,159463.8,0
527,Taichung,Female,41,10,136733.24,1,1,0,57589.29,0
717,Taichung,Female,28,9,82498.14,2,0,1,40437.67,0
614,Tainan,Male,39,3,151914.93,1,0,1,56459.45,0
737,Taipei,Male,43,0,80090.93,1,1,1,39920,1
587,Tainan,Male,51,3,83739.32,1,0,0,148798.45,0
682,Taipei,Female,35,2,181166.44,1,1,0,63737.19,1
710,Taipei,Male,38,3,130588.82,1,1,0,154997.64,0
507,Taipei,Male,42,6,0,2,1,1,34777.23,0
609,Taichung,Male,33,6,94126.67,1,0,1,93718.16,0
786,Taipei,Male,32,9,0,2,1,1,133112.41,0
688,Taipei,Male,38,7,148045.68,1,1,1,175479.92,1
710,Taipei,Male,38,2,0,2,1,1,96.27,0
779,Tainan,Male,33,3,0,2,1,1,30804.68,0
733,Taipei,Female,44,6,168165.84,1,0,0,197193.49,0
583,Taichung,Female,26,10,72835.56,2,1,1,96792.15,0
627,Taipei,Male,41,3,0,2,1,1,132719.8,0
666,Taichung,Male,31,3,123212.08,2,1,0,112157.31,0
620,Tainan,Male,38,0,0,2,1,0,38015.34,0
614,Tainan,Female,39,6,0,2,1,0,164018.98,0
606,Taipei,Male,40,6,119501.88,2,1,1,46774.94,0
700,Taichung,Female,39,5,144550.83,2,1,0,189664.43,0
677,Taichung,Male,34,3,126729.41,1,1,0,26106.39,1
850,Taichung,Male,36,5,119984.07,1,1,1,191535.11,1
564,Taipei,Male,35,4,0,1,1,1,158937.55,0
771,Tainan,Female,56,2,0,1,1,0,25222.6,1
620,Tainan,Male,42,9,121490.05,1,1,0,29296.74,0
610,Tainan,Male,46,5,91897.8,1,1,1,54394.28,0
609,Tainan,Male,39,2,139443.75,2,1,1,9234.06,0
683,Taichung,Male,35,5,144961.97,1,0,0,26796.73,0
633,Taichung,Male,42,3,126041.02,1,0,0,11796.89,0
676,Taichung,Male,28,1,69459.05,2,1,0,128461.29,0
693,Taipei,Male,38,7,198338.77,2,1,0,14278.18,0
709,Taipei,Male,36,0,0,2,1,1,46811.77,0
569,Taichung,Male,35,2,109196.66,3,1,1,109393.19,1
684,Tainan,Female,38,3,134168.5,3,1,1,3966.5,1
565,Taipei,Male,34,6,0,1,1,0,63173.64,0
681,Taipei,Male,29,8,0,1,1,1,66367.33,0
503,Tainan,Female,36,9,0,2,1,0,16274.67,0
656,Taipei,Male,40,2,0,2,1,0,180553.48,0
566,Taichung,Male,65,4,120100.41,1,1,1,107563.16,1
592,Taipei,Female,62,5,0,1,1,0,100941.57,0
687,Tainan,Female,50,5,0,2,1,1,110230.4,0
686,Tainan,Male,22,8,0,2,0,1,142331.85,0
616,Tainan,Male,30,2,0,2,1,1,199099.51,0
494,Tainan,Male,67,5,0,2,1,0,85890.16,0
534,Taipei,Male,38,3,0,1,0,1,143938.27,0
695,Tainan,Female,31,8,0,2,0,0,131644.41,0
579,Tainan,Female,31,9,0,2,1,1,112395.98,0
432,Taichung,Male,38,2,135559.8,2,1,0,71856.3,0
816,Taichung,Female,25,2,150355.35,2,1,0,35770.84,0
730,Taipei,Female,37,1,0,2,1,0,124364.63,0
593,Taipei,Female,35,6,133489.12,2,1,0,78101.29,0
715,Taichung,Female,37,9,105489.31,1,0,1,143096.49,1
775,Taichung,Male,25,10,60205.2,2,1,1,14073.11,0
539,Taipei,Male,38,5,0,2,1,1,47388.41,0
576,Tainan,Male,19,6,0,2,0,1,72306.07,0
617,Tainan,Male,50,7,0,1,1,1,184839.7,1
688,Taipei,Male,40,6,0,1,1,0,47886.44,0
608,Taipei,Male,33,4,0,1,0,0,130474.03,0
597,Tainan,Male,35,9,0,3,0,0,73181.39,1
670,Taipei,Female,42,6,112333.63,1,1,0,65706.86,0
616,Taichung,Female,57,7,116936.81,1,1,0,104379.36,0
579,Taichung,Female,50,5,117721.02,1,0,0,192146.63,1
786,Taipei,Male,37,7,165896.22,2,1,0,66977.68,0
704,Tainan,Female,44,9,153656.85,1,1,1,158742.81,0
796,Taipei,Female,50,1,94164,1,1,0,189414.74,0
598,Tainan,Male,39,1,0,2,1,1,159130.32,0
602,Taipei,Male,49,0,191808.73,1,0,1,97640.2,0
619,Taipei,Male,58,5,152199.33,1,1,0,86022.09,0
492,Taichung,Female,52,8,125396.24,1,1,1,10014.72,1
641,Taichung,Male,41,7,104405.54,3,1,1,17384.21,0
518,Taipei,Female,27,1,133801.49,1,1,0,143315.57,0
623,Tainan,Female,40,4,0,3,1,1,31669.18,0
733,Taipei,Female,28,5,0,2,0,1,12761.16,0
625,Taichung,Male,42,6,100047.33,1,1,1,93429.95,0
759,Taipei,Female,31,1,109848.6,1,1,0,42012.55,0
604,Taipei,Female,32,7,127849.38,1,1,1,15798.7,0
512,Tainan,Female,46,3,0,2,1,0,56408.14,0
520,Taipei,Female,29,8,95947.76,1,1,1,4696.44,0
805,Tainan,Male,26,2,0,2,1,0,25042.1,0
626,Taipei,Male,43,4,137638.69,1,1,1,130442.08,1
